"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"Added command for selecting ts version","2017-1","2017-1","2017-1",True,"2017-1"
"Fix Detected Link Style For Links With Underscores","2017-1","2017-2","2017-1",True,"2017-2"
"Remove unneeded d.ts files from extensions","2017-2","2017-2","2017-2",True,"2017-2"
"Use patched emmet to support svg and orphaned quote bug","2017-2","2017-2","2017-2",True,"2017-2"
"Flag errors in TSconfig.json","2017-2","2017-2","2017-2",True,"2017-2"
"Bump bundled extension TS version to 2.1.5","2017-2","2017-2","2017-2",True,"2017-2"
"Use important for vs-whitespace","2017-2","2017-2","2017-2",True,"2017-2"
"Fix explorer selection state when drag ends","2017-2","2017-2","2017-2",True,"2017-2"
"Use @types/node in extensions for node typings","2017-2","2017-2","2017-2",True,"2017-2"
"Don't start ts server with enable telemetry if user has disabled telemetry","2017-2","2017-2","2017-2",False,"null"
"Add Type Definition Provider API","2017-2","2017-2","2017-2",True,"2017-2"
"Implement modal message API","2017-2","2017-2","2017-2",True,"2017-2"
"#19719 - fixed typos in TypeScript extension settings keyword descriptions","2017-2","2017-2","2017-2",True,"2017-2"
"Use NPM chokidar.","2017-2","2017-2","2017-2",False,"null"
"make renderMarkedString properly handle language='markdown'","2017-2","2017-2","2017-2",False,"null"
"Fix #19769 - adopt typescript's noUnusedLocals","2017-2","2017-4","2017-2",False,"null"
"Allow MarkedString in CompletionItem details and documentation","2017-2","2017-2","2017-2",False,"null"
"Update from Original","2017-2","2017-2","2017-2",False,"null"
"fix: dispose the this.documentListener","2017-2","2017-8","2017-2",True,"2017-8"
"Add ellipsis to path in quick open","2017-2","2017-4","2017-2",False,"null"
"fix flexbox height issue for parameter hint on IE and Safari","2017-2","2017-2","2017-2",True,"2017-2"
"Add extra check to tsdk path when getting version","2017-2","2017-2","2017-2",True,"2017-2"
"Copy `code-icon.svg` to near where it is used","2017-2","2017-2","2017-2",True,"2017-2"
"Fix Slow  Markdown Front matter stripping regexp","2017-2","2017-2","2017-2",True,"2017-2"
"Mac: file events are not reported when using workspace path with different casing (fixes #1426)","2017-2","2017-2","2017-2",True,"2017-2"
"Some typo fixes","2017-2","2017-2","2017-2",True,"2017-2"
"Allow to configure title bar information (fixes #1723)","2017-2","2017-2","2017-2",True,"2017-2"
