"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"Don't swallow escape when focusing on find widget options","2020-7","2020-10","2020-7",False,"null"
"Update example extension name","2020-7","2020-7","2020-7",False,"null"
"Bump to 1.47.3","2020-7","2020-7","2020-7",True,"2020-7"
"shared notebook models","2020-7","2020-7","2020-7",True,"2020-7"
"feat(quickinput): support codicons in prompt","2020-7","2020-11","2020-7",False,"null"
"Enable sandbox and contextIsolation for process explorer when running with --__sandbox","2020-7","2020-7","2020-7",True,"2020-7"
"auth dialog - enable context isolation","2020-7","2020-7","2020-7",True,"2020-7"
"Clean up the dependency structure around the environment service","2020-7","2020-10","2020-7",False,"null"
"fix(quickpick): validate default value for `showInputBox`","2020-7","2020-7","2020-7",False,"null"
"fix(quickinput): make `inputBox.enable` work","2020-7","null","2020-7",False,"null"
"Await until the uninstall hook is finished before removing extension","2020-7","2020-7","2020-7",False,"null"
"Fix - Await until uninstall hook is finished before removing extension","2020-7","2020-7","2020-7",True,"2020-7"
"Sandboxed issue reporter","2020-7","2020-7","2020-7",True,"2020-7"
"Add missing code-import-patterns for files and directories targeting web.","2020-7","2020-7","2020-7",True,"2020-7"
"chore: bump distro","2020-7","2020-7","2020-7",True,"2020-7"
"Make editor on type bg color themeable","2020-7","2020-7","2020-7",True,"2020-7"
"Enable web TS Server ","2020-7","2020-7","2020-7",True,"2020-7"
"bring back notebook integration test","2020-7","2020-7","2020-7",False,"null"
"[typescript-language-features] Add setting for package.json auto imports","2020-7","2020-7","2020-7",True,"2020-7"
"Treat all files with `npmrc`/`npmignore`/`gitignore` extensions as properties/ignore files","2020-7","2020-7","2020-7",True,"2020-7"
":lipstick: integration test notebook","2020-7","2020-7","2020-7",True,"2020-7"
"Wait for the renderer socket to drain before exiting the extension host process when running tests","2020-7","2020-7","2020-7",True,"2020-7"
"notebooks: initial implementation of 'pure' output renderers","2020-7","2020-7","2020-7",True,"2020-7"
"[typescript-language-features] Add telemetry for package.json auto imports","2020-7","2020-7","2020-7",True,"2020-7"
"Fixes #103129","2020-7","2020-7","2020-7",True,"2020-7"
"TAS-based experiment service","2020-7","2020-7","2020-7",True,"2020-7"
"prune the refactor not applicable reasons if there are too many","2020-7","2020-8","2020-7",True,"2020-8"
"Fix runtime exception and add Teams","2020-7","2020-7","2020-7",True,"2020-7"
"Add DebugAdapterNamedPipeServer","2020-7","2020-8","2020-7",True,"2020-8"
"Add rnw and rnm to workspace tags","2020-7","2020-8","2020-7",True,"2020-8"
"Use paginated non virtual list in Settings Editor","2020-7","2020-7","2020-7",True,"2020-7"
"""Powershell"" to ""PowerShell""","2020-7","2020-7","2020-7",True,"2020-7"
"add Java pack to Welcome page","2020-7","2020-7","2020-7",True,"2020-7"
"Fixed typo","2020-7","2020-7","2020-7",True,"2020-7"
"Add hitcount ","2020-7","2020-7","2020-7",False,"null"
"Treat all files with `git{config,attributes,modules}`/`editorconfig` extensions as properties files","2020-7","2020-7","2020-7",True,"2020-7"
"fix for the issue ""ctrl-click in terminal doesn't handle trailing ':' in file:line:col: links #101155""","2020-7","2020-8","2020-7",False,"null"
"Running Extensions: sort slowest ⟶ fastest","2020-7","2020-8","2020-7",True,"2020-8"
"Change from a dialog to a notification for extension actions","2020-7","2020-7","2020-7",True,"2020-7"
"[themeing] Use Object.create(null) instead of {} for TokenRegistry","2020-7","2020-8","2020-7",True,"2020-8"
"Activity bar can be at left or right of workbench","2020-7","2020-8","2020-7",True,"2020-8"
"Add filename patterns for jsconfig.json","2020-7","2020-7","2020-7",True,"2020-7"
"Add Menu Item to macOS Finder Context Menu","2020-7","2020-8","2020-7",False,"null"
"Fix typo in preferences sync - Canelled to Cancelled","2020-7","2020-7","2020-7",True,"2020-7"
"fix: add missing property to deserializeRunnable","2020-7","2020-7","2020-7",True,"2020-7"
"fix unicode download url error","2020-7","2020-7","2020-7",True,"2020-7"
"Make mtk classes more specific to avoid CSS conflicts","2020-7","2020-8","2020-7",True,"2020-8"
"fix #103301 use newlines rather than horizontal rules","2020-7","2020-7","2020-7",True,"2020-7"
"Syntax highlighting for Dockerfile.*, Containerfile.*","2020-7","2020-7","2020-7",True,"2020-7"
"Add *.xht file extension","2020-7","2020-8","2020-7",True,"2020-8"
"add expanded support","2020-7","2020-8","2020-7",False,"null"
"Fixes command 'markdown.api.render' generates different html content for the same markdown string","2020-7","2020-7","2020-7",True,"2020-7"
"Add an option to strip starting separators in formatted ${path} substitutions","2020-7","2020-7","2020-7",True,"2020-7"
"Revert ""chore: update to electron 9-x-y (#102011)""","2020-7","2020-7","2020-7",True,"2020-7"
"Use the search order settings for the search editor","2020-7","2020-8","2020-7",True,"2020-8"
"Bump elliptic from 6.4.0 to 6.5.3 in /extensions/markdown-language-features","2020-7","2020-8","2020-7",True,"2020-8"
"Bump elliptic from 6.4.0 to 6.5.3","2020-7","2021-1","2020-7",False,"null"
"empty-line-wrap-fix","2020-7","2020-8","2020-7",True,"2020-8"
"Support quickpick on open anyways","2020-7","2020-7","2020-7",True,"2020-7"
"Remove find error messages for webviews","2020-7","2021-1","2020-7",False,"null"
"Change includePackageJsonAutoImports options","2020-7","2020-8","2020-7",True,"2020-8"
"Fixes feedback widget appears wrong when invoked from command palette","2020-8","2021-10","2020-8",True,"2021-10"
"Format multiple selections","2020-8","2020-8","2020-8",False,"null"
"Allow to open untitled file from protocol handler","2020-8","2020-10","2020-8",False,"null"
"Azure DevOps pipeline improvements","2020-8","2020-8","2020-8",True,"2020-8"
"Split web extensions","2020-8","2020-8","2020-8",True,"2020-8"
"Replace `innerHTML` with `innerText` when assigning non-html string","2020-8","2020-8","2020-8",True,"2020-8"
"Fix typo 'enviroment' to 'environment'","2020-8","2020-8","2020-8",True,"2020-8"
"Fix to address save defaults to .txt file","2020-8","2020-8","2020-8",False,"null"
"Add ""Install Debug Extension(s)"" Action","2020-8","2020-8","2020-8",True,"2020-8"
"fix #102718, add formatting indicator","2020-8","2020-8","2020-8",True,"2020-8"
"test","2020-8","2020-8","2020-8",False,"null"
"make NotebookContentProvider parameter consistent","2020-8","null","2020-8",False,"null"
"Use default flex values and use margins","2020-8","2020-8","2020-8",True,"2020-8"
"Add missing space in vscode.d.ts","2020-8","2020-8","2020-8",True,"2020-8"
"Improve SCM perf","2020-8","2020-8","2020-8",True,"2020-8"
"Always trim trailing colon from word link provider links","2020-8","2020-9","2020-8",True,"2020-9"
"Remove extra space in comment in vscode.d.ts","2020-8","2020-8","2020-8",True,"2020-8"
"Add check to ensure TS 4.0-RC and forward use '--serverMode'.","2020-8","2020-8","2020-8",True,"2020-8"
"fixes #101631","2020-8","2020-8","2020-8",True,"2020-8"
"Fix JS snippets trailing commas.","2020-8","2020-8","2020-8",True,"2020-8"
"fix: support `$tsc-watch` pattern like `├F10: PM┤`","2020-8","2020-8","2020-8",False,"null"
"Fixed typo 'occured' to 'occurred'","2020-8","2020-8","2020-8",True,"2020-8"
"fixes #104059","2020-8","2020-8","2020-8",True,"2020-8"
"Updated autoImports description","2020-8","2020-8","2020-8",False,"null"
"Removed lines requiring Typescript version <= 3.0","2020-8","2020-8","2020-8",True,"2020-8"
"updated rich nav task version","2020-8","2020-8","2020-8",True,"2020-8"
"fix: preserve zoom level on navigation","2020-8","2020-8","2020-8",True,"2020-8"
"Silently ignore the screen size is bogus error in the Process Explorer","2020-8","2020-8","2020-8",True,"2020-8"
"Fixes settings editor scrolls slowly when `workbench.list.smoothScrolling` enabled","2020-8","2020-9","2020-8",True,"2020-9"
"Improve settings editor accessibility","2020-8","2020-8","2020-8",False,"null"
"Use SaveReason.EXPLICIT when saving files before executing build tasks (#104296)","2020-8","2020-8","2020-8",False,"null"
"Add 'trailing' option to 'editor.renderWhitespace'","2020-8","2020-8","2020-8",True,"2020-8"
"Add git.pushTags setting","2020-8","2020-11","2020-8",True,"2020-11"
"associate *.c++ & *.h++ files with c++","2020-8","2020-9","2020-8",True,"2020-9"
"Add JUnit reporter for unit tests","2020-8","2020-8","2020-8",True,"2020-8"
"Fixes #104299","2020-8","2020-8","2020-8",True,"2020-8"
"fixes #104293","2020-8","2020-8","2020-8",True,"2020-8"
"fixes verification found for #104224","2020-8","2020-8","2020-8",True,"2020-8"
"Fix #104401","2020-8","2020-8","2020-8",True,"2020-8"
