"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"Filter extensions by category","2019-7","2019-7","2019-7",True,"2019-7"
"Standalone web build","2019-7","2019-7","2019-7",False,"null"
"best code editor","2019-7","2019-7","2019-7",False,"null"
"Update README.md","2019-7","2019-7","2019-7",False,"null"
"Add folding from end of region","2019-7","null","2019-7",False,"null"
"Adopt cache task fix","2019-7","2019-7","2019-7",False,"null"
"Fix typos","2019-7","2019-7","2019-7",True,"2019-7"
"More strongly typed telemetry","2019-7","2019-7","2019-7",True,"2019-7"
"Use map instead of object literals in mainThreadTerminalService","2019-7","2019-7","2019-7",True,"2019-7"
"Update 'vs-minimal' file icon theme","2019-7","2019-7","2019-7",True,"2019-7"
"Create browser version of telemetry service","2019-7","2019-7","2019-7",True,"2019-7"
"Add an option to preserve case in replacement on find/replace","2019-7","2019-7","2019-7",False,"null"
"Recommend WSL when using wsl.exe as shell","2019-7","2019-7","2019-7",True,"2019-7"
"Clear disposables in the clearInput method on Disposables","2019-7","2019-7","2019-7",True,"2019-7"
"Use background color for input toggle active state","2019-7","2019-7","2019-7",True,"2019-7"
"Add '.ent' and '.mod' file extensions  for the XML language","2019-7","2019-7","2019-7",True,"2019-7"
"Fix incrementing of variables in cpuUsage.sh","2019-7","2019-7","2019-7",True,"2019-7"
"Support Update VS Code from Command Palette","2019-7","2019-10","2019-7",True,"2019-10"
"Add 'selection' option to render whitespace","2019-7","2019-7","2019-7",True,"2019-7"
"add setting for num of recent items on welcome page","2019-7","2019-7","2019-7",False,"null"
"[css] Upgrade service and add dynamic link support","2019-7","2019-7","2019-7",True,"2019-7"
"Add schema association for cosmos.config.json","2019-7","2019-7","2019-7",False,"null"
"Use array of string for applicable builtin settings","2019-7","2019-7","2019-7",True,"2019-7"
"chore: Bump windows-foreground-love@0.2.0","2019-7","2019-7","2019-7",True,"2019-7"
"WIP: Make VS-Code not suggest to install the PowerShell extension when the PowerShell-preview extension is installed","2019-7","2019-7","2019-7",False,"null"
"Updates to the latest icon theme from seti-ui","2019-7","2019-7","2019-7",True,"2019-7"
"Update sql language syntax","2019-7","2019-10","2019-7",True,"2019-10"
