"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"Walkthrough items for web","2021-9","2021-9","2021-9",True,"2021-9"
"Use document.activeElement to double check that the webview really has focus","2021-9","2021-10","2021-9",True,"2021-10"
"Remove built-in latext output rendering in nb","2021-9","2021-9","2021-9",True,"2021-9"
"Limit forced Get Started page by product config","2021-9","2021-9","2021-9",True,"2021-9"
"Fix: Don't ignore the indent settings in advanced wrapping mode","2021-9","2021-10","2021-9",True,"2021-10"
"Disable non syntax errors in files that don't have semantic capabilities","2021-9","2021-10","2021-9",True,"2021-10"
"Fix Typescript NLS JSON","2021-9","2021-9","2021-9",True,"2021-9"
"Fixes #133923 by limiting recursion depth.","2021-9","2021-9","2021-9",False,"null"
"fix: avoid stack overflow when loading bracket guides for large files","2021-9","2021-9","2021-9",True,"2021-9"
"merged , review and update code","2021-9","2021-9","2021-9",False,"null"
"Changed few color codes","2021-9","2021-10","2021-9",False,"null"
"Changed few color codes","2021-9","2021-9","2021-9",False,"null"
"Changed few color codes","2021-9","2021-10","2021-9",False,"null"
"disassemble request fix off by one error","2021-9","2021-10","2021-9",True,"2021-10"
"Implements horizontal guides for bracket guides.","2021-10","2021-10","2021-10",True,"2021-10"
"Fix deadlock in `IExtensionService`","2021-10","2021-10","2021-10",True,"2021-10"
"add better fill-method (for tuples) and adopt for file events","2021-10","2021-10","2021-10",True,"2021-10"
"Fixed minor typos and grammar mistakes in README and CONTRIBUTING","2021-10","2021-11","2021-10",True,"2021-11"
"fix terminal joining","2021-10","2021-10","2021-10",False,"null"
"Re-enable webview tests on web","2021-10","2021-10","2021-10",True,"2021-10"
"Add command to delete remote tag (fix #104845)","2021-10","null","2021-10",False,"null"
"Allow links to specific line number of any file","2021-10","2021-10","2021-10",False,"null"
"Update SECURITY.md","2021-10","2021-10","2021-10",False,"null"
"Set wordwrap to on for testingOutputPeek","2021-10","2021-10","2021-10",True,"2021-10"
"fix #134345 - 'workpsace' typo","2021-10","2021-10","2021-10",True,"2021-10"
"Make button hints clickable","2021-10","2021-10","2021-10",False,"null"
"Implements Balanced Bracket Pair Delete","2021-10","null","2021-10",False,"null"
"Fix extended description","2021-10","2021-10","2021-10",True,"2021-10"
"size to content width per instance and for proper viewport","2021-10","2021-10","2021-10",True,"2021-10"
"size to content width per instance and for proper viewport (#134393)","2021-10","2021-10","2021-10",True,"2021-10"
"remove proposed API check","2021-10","2021-10","2021-10",True,"2021-10"
"Yarn.Lock & Package.JSON basher. ","2021-10","2021-10","2021-10",False,"null"
"Don't show 'Sync Changes' button if auto sync or auto push are enabled","2021-10","2021-11","2021-10",True,"2021-11"
"Add tooltip for Execution Order in Notebook","2021-10","2021-10","2021-10",True,"2021-10"
"Ben/web wording","2021-10","2021-10","2021-10",True,"2021-10"
"Add tooltip for keybinding (#133655)","2021-10","2021-10","2021-10",False,"null"
"Add tooltip for keybinding","2021-10","2021-10","2021-10",True,"2021-10"
"Keystroke to trigger language selection in new document","2021-10","2021-10","2021-10",False,"null"
"Decrease opacity of execution label for accessibility contrast ratio","2021-10","2021-10","2021-10",True,"2021-10"
"Respect revealIfOpen setting when opening editors with Quick Open","2021-10","2021-10","2021-10",False,"null"
"added a comment to teach a concept. Ignore please","2021-10","2021-10","2021-10",False,"null"
"Allows settings to override language contributed bracket pair configurations.","2021-10","2021-10","2021-10",True,"2021-10"
"toggle terminal line wrapping beginning with last buffer line","2021-10","2021-10","2021-10",True,"2021-10"
"Add `workbench.editor.alwaysOpenInActiveGroupFromQuickOpen` setting","2021-10","null","2021-10",False,"null"
"Fixes wrong aliases for utf8 and utf8bom","2021-10","2021-10","2021-10",False,"null"
" Enlarge small markdown text size - trivial change","2021-10","2021-10","2021-10",True,"2021-10"
"Sandy081/fix integration tests","2021-10","2021-10","2021-10",True,"2021-10"
"Add model change events separate from group","2021-10","2021-11","2021-10",False,"null"
"Use insiders bits when running tests","2021-10","2021-10","2021-10",True,"2021-10"
"debug: apply environment to remote extension host","2021-10","2021-10","2021-10",True,"2021-10"
"Bump distro","2021-10","2021-10","2021-10",True,"2021-10"
"do not disable always enabled extensions","2021-10","2021-10","2021-10",True,"2021-10"
"Fix search editor scrolled to bottom on first search when editor group changed.","2021-10","2021-10","2021-10",True,"2021-10"
"Fix zoom-out on an image [#131080]","2021-10","2021-10","2021-10",True,"2021-10"
"Fix typo in wordHighlighter.ts","2021-10","2021-10","2021-10",False,"null"
"Fix empty HoverWidget is visible at startup","2021-10","2021-10","2021-10",True,"2021-10"
"Fix terminal location comparison","2021-10","2021-10","2021-10",True,"2021-10"
"bracket guides indentation","2021-10","2021-10","2021-10",True,"2021-10"
"Add source map for every possible element in the Markdown preview","2021-10","2021-10","2021-10",True,"2021-10"
"Fail the build when webpack has bundling warnings in the standalone editor","2021-10","2021-10","2021-10",True,"2021-10"
"Updating peek title info color","2021-10","2021-10","2021-10",True,"2021-10"
"Add cell_ids for ipynb with nbformat >= 4.5","2021-10","2021-10","2021-10",True,"2021-10"
"Update desktop file cache in Debian package postinst","2021-10","2021-10","2021-10",True,"2021-10"
"Fix a typo in npm extension package.json","2021-10","2021-10","2021-10",True,"2021-10"
"fix: Terminal editors are always marked dirty.","2021-10","2021-10","2021-10",True,"2021-10"
"Ensure hover widgets are hidden initially","2021-10","2021-10","2021-10",True,"2021-10"
"bump version","2021-10","2021-10","2021-10",True,"2021-10"
"fixes #134638 for release","2021-10","2021-10","2021-10",True,"2021-10"
"Revisit Electron accelerators","2021-10","2021-10","2021-10",True,"2021-10"
"Prefer the markdown description when both markdown and plain text are available","2021-10","2021-10","2021-10",False,"null"
"Specific the map generics in history.ts explicitly","2021-10","2021-10","2021-10",True,"2021-10"
"re microsoft/vscode-dev#285","2021-10","2021-10","2021-10",True,"2021-10"
"[Testing] Target dev on richnav for testing purposes","2021-10","2021-10","2021-10",False,"null"
"Updates.","2021-10","2021-10","2021-10",False,"null"
"Add keybinding table tokens","2021-10","2021-10","2021-10",True,"2021-10"
"Clearer Settings UI for new telemetry setting","2021-10","2021-10","2021-10",True,"2021-10"
"Better telemetry setting UI + clearer wording surrounding new setting","2021-10","2021-10","2021-10",True,"2021-10"
"Fix env passing with open cmd","2021-10","2021-10","2021-10",True,"2021-10"
"Add icon for deprecated messages in the settings ui","2021-10","2021-10","2021-10",True,"2021-10"
"windows-process-tree@0.3.2","2021-10","2021-10","2021-10",True,"2021-10"
"Update package.json","2021-10","2021-10","2021-10",True,"2021-10"
"Update distro","2021-10","2021-10","2021-10",True,"2021-10"
"fix typo","2021-10","null","2021-10",False,"null"
"fixed minimap slider width when page is scroll horizontally.","2021-10","2021-10","2021-10",True,"2021-10"
"Fixes #128602 by adjusting the line when the previous line is also cut.","2021-10","2021-10","2021-10",True,"2021-10"
"Update to latest `native-keymap`","2021-10","2021-10","2021-10",True,"2021-10"
"Bump package.json version for recovery","2021-10","2021-10","2021-10",True,"2021-10"
"hide terminal dropdown if no web extensions contribute a profile","2021-10","2021-10","2021-10",True,"2021-10"
"Fix Fenced Code Block Going Past as it should do","2021-10","2021-11","2021-10",False,"null"
"Add experimental flag for sandboxed file watching","2021-10","2021-10","2021-10",False,"null"
"feat: Optimize completion range field","2021-10","null","2021-10",False,"null"
"feat: custom configurations for hover widgets","2021-10","null","2021-10",False,"null"
"Configurable global storage path via `VSCODE_GLOBAL_STORAGE`","2021-10","2022-3","2021-10",False,"null"
"Added horizontal and vertical borders settings for side by side editor","2021-10","2021-10","2021-10",False,"null"
"Adds support for separate horizontal and vertical borders for side by side editor","2021-10","2021-10","2021-10",True,"2021-10"
"Fix mkdir arguments order in snap","2021-10","2021-10","2021-10",True,"2021-10"
"Add triage label when notebook label is assigned","2021-10","2021-10","2021-10",True,"2021-10"
"Update seti-ui for Bazel icon fix","2021-10","2021-10","2021-10",True,"2021-10"
"Fixes #134612: Added electron flags for wayland","2021-10","null","2021-10",False,"null"
"Changing port ""privacy"" to ""visibility"" to address Codespaces user confusion","2021-10","2021-10","2021-10",True,"2021-10"
