"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"Updated dependencies to the latest stable version.","2022-5","2022-5","2022-5",False,"null"
"Respect passed in `autoStart` in desktop case","2022-5","2022-5","2022-5",True,"2022-5"
"clean up simple find widget","2022-5","2022-5","2022-5",True,"2022-5"
"Suggest the only preferred kernel","2022-5","2022-5","2022-5",True,"2022-5"
"more safely set clipboard data","2022-5","2022-5","2022-5",True,"2022-5"
"Add diagnostics for markdown links","2022-5","2022-5","2022-5",True,"2022-5"
"use describe.skip for windows","2022-5","2022-5","2022-5",True,"2022-5"
"remove readonly","2022-5","2022-5","2022-5",True,"2022-5"
"debug: bump js-debug companion","2022-5","2022-5","2022-5",True,"2022-5"
"testing: hide ANSI color codes in test peeks","2022-5","2022-5","2022-5",True,"2022-5"
"adding gdpr comments for owned events","2022-5","2022-5","2022-5",True,"2022-5"
"Add API proposal for reading files in data transfer","2022-5","2022-5","2022-5",True,"2022-5"
"[typescript-language-features] No commit characters for string completions","2022-5","2022-5","2022-5",True,"2022-5"
"return untyped editor input from saveAs","2022-5","2022-5","2022-5",True,"2022-5"
"use `crypto.randomUUID` if possible","2022-5","2022-5","2022-5",True,"2022-5"
"Comment loss when clicking ""Go to review""","2022-5","2022-5","2022-5",True,"2022-5"
"Generate ADMX/ADML policy declaration files from static analysis","2022-5","2022-5","2022-5",True,"2022-5"
"support setting custom `$ZDOTDIR` in `~/.zshenv` when shell integration is enabled","2022-5","2022-5","2022-5",True,"2022-5"
"move references-viewlet into `extensions/`-folder","2022-5","2022-5","2022-5",True,"2022-5"
"Remove incorrect comma","2022-5","2022-5","2022-5",True,"2022-5"
"do not block shared process startup","2022-5","2022-5","2022-5",True,"2022-5"
"Unfocus TOC tree if needed, fixes #146084","2022-5","2022-5","2022-5",True,"2022-5"
"Git - logging improvements","2022-5","2022-5","2022-5",True,"2022-5"
"on focusout, reset terminal focus context key","2022-5","2022-5","2022-5",True,"2022-5"
"Default to only show language detection hints in text editors","2022-5","2022-5","2022-5",True,"2022-5"
"unset IFS before evaluating each function in `$PROMPT_COMMAND`","2022-5","2022-5","2022-5",True,"2022-5"
"when defaultProfile is undefined, set all profile props on SLC","2022-5","2022-5","2022-5",True,"2022-5"
"Bump vscode-tas-client for CG","2022-5","2022-5","2022-5",True,"2022-5"
"Update Dockerfile fixture/result","2022-5","2022-5","2022-5",True,"2022-5"
"let -> const","2022-5","2022-5","2022-5",False,"null"
"Avoid that Azure Pipelines trigger automatically for all topic branches","2022-5","2022-5","2022-5",True,"2022-5"
"Extract the hygiene check to a separate action","2022-5","2022-5","2022-5",True,"2022-5"
