"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"[bat] support %%(fix #26825)","2017-5","2017-5","2017-5",True,"2017-5"
"Add selection parameter to vscode.open command","2017-5","2017-6","2017-5",False,"null"
"Expose autofocus configuration settings","2017-5","2018-5","2017-5",False,"null"
"Addresses #26184 - use configuration for pinned default","2017-5","2017-7","2017-5",True,"2017-7"
"Fixes #27364 - title showing \u2194 instead of ⟷","2017-5","2017-5","2017-5",True,"2017-5"
"Handle diff3-style merge correctly","2017-5","2017-6","2017-5",True,"2017-6"
"Fixes #27408 - stops forcing column ONE as the default","2017-5","2017-9","2017-5",False,"null"
"Closes #27410 - support multi-select on open file/changes commands","2017-5","2017-8","2017-5",True,"2017-8"
"Joao/light update","2017-5","2017-5","2017-5",True,"2017-5"
"Add history navigation for file include/exclude patterns in the search pane. Remember history between sessions.","2017-5","2017-7","2017-5",True,"2017-7"
"Update README.md","2017-5","2017-5","2017-5",False,"null"
"Fix some issues with dnd to the terminal","2017-5","2017-5","2017-5",True,"2017-5"
"Fix current output drop-down selected Issue #27643","2017-5","2017-6","2017-5",True,"2017-6"
"Style the terminal press any key text","2017-5","2017-5","2017-5",True,"2017-5"
"Update to latest C# TextMate grammar","2017-5","2017-5","2017-5",True,"2017-5"
"Layer-breaker in telemetryUtils (fixes #27141)","2017-5","2017-6","2017-5",False,"null"
"ATA is Automatic Type Acquisition","2017-5","2017-5","2017-5",True,"2017-5"
"Turn autocomplete off on Mobile device keyboards","2017-5","2017-6","2017-5",True,"2017-6"
"Check for special URLs","2017-5","2017-5","2017-5",True,"2017-5"
"Use outlines in high contrast","2017-5","2017-7","2017-5",False,"null"
"Fix for console warnings on merge #27584 and compare view #27585.","2017-5","2017-6","2017-5",False,"null"
"Automated smoke test","2017-6","2017-6","2017-6",True,"2017-6"
"For 'conflict (add/add)' and 'conflict (modify/delete)' issues","2017-6","2017-8","2017-6",True,"2017-8"
"Render reference results as they are returned by reference providers.","2017-6","2017-10","2017-6",False,"null"
