"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"fix #18962. Honor enter rules","2017-1","2017-1","2017-1",True,"2017-1"
"Add Markdown Preview to Editor Scroll Syncronization","2017-1","2017-1","2017-1",True,"2017-1"
"#9003 Provide temporary option to disable the built-in PHP completion provider","2017-1","2017-1","2017-1",True,"2017-1"
"Use named pipes to talk to extension host","2017-1","2017-1","2017-1",True,"2017-1"
"Extension Packs","2017-1","2017-1","2017-1",True,"2017-1"
"Auto-close javadoc","2017-1","2017-2","2017-1",True,"2017-2"
"Split up and rename Markdown Scroll Sync Settings","2017-1","2017-1","2017-1",True,"2017-1"
"Rename TypeDefinitionProvider to TypeImplementationProvider","2017-1","2017-1","2017-1",True,"2017-1"
"Updated i18n translation","2017-1","2017-1","2017-1",False,"null"
"Safe handling of workspace executables","2017-1","2017-1","2017-1",True,"2017-1"
"Implement getProfileName for emmet","2017-1","2017-1","2017-1",True,"2017-1"
"Small typos for new security settings","2017-1","2017-2","2017-1",False,"null"
"rename TypeImplementation Provider to Implementation Provider","2017-1","2017-1","2017-1",True,"2017-1"
"Fix Typescript Quick Fix not using correct tab/spaces setting in TS 2.1.5","2017-1","2017-1","2017-1",True,"2017-1"
"Change TypeScript Configuration Flow For workspacesTrustedToSpecifyExecutables ","2017-1","2017-1","2017-1",True,"2017-1"
"Support untitled JS and TS format and suggestions","2017-1","2017-1","2017-1",True,"2017-1"
"Fire change event when References code lens is enabled/disabled","2017-1","2017-1","2017-1",True,"2017-1"
"introduce 'default' for menu bar visibility","2017-1","2017-1","2017-1",True,"2017-1"
"Fixes #18999 - Added .npmignore as a known file type","2017-1","2017-2","2017-1",True,"2017-2"
"Fixes #19194 - Added option to clear Terminal in Terminal Context menu","2017-1","2017-1","2017-1",True,"2017-1"
"Fixes Webview reload Flickering","2017-1","2017-1","2017-1",True,"2017-1"
"workspaces can't override settings for executables","2017-1","2017-1","2017-1",True,"2017-1"
"Support workspace relative emmet ext path","2017-1","2017-1","2017-1",True,"2017-1"
"Support In-Document links inside of the markdown editor","2017-1","2017-1","2017-1",True,"2017-1"
"Update markdown-it version","2017-1","2017-1","2017-1",True,"2017-1"
"Update ghooks (deprecated) devDependency","2017-1","2017-2","2017-1",True,"2017-2"
"Show warning on first load of workspace with typescript.tsdk setting","2017-1","2017-1","2017-1",True,"2017-1"
"Log preferences filter strings that produced no results","2017-1","2017-1","2017-1",True,"2017-1"
"#16770 Delimit compound shortcuts with commas","2017-1","2017-1","2017-1",False,"null"
"Fix #19484","2017-1","2017-1","2017-1",True,"2017-1"
"Perform hot exit backup/discard operations in a queue","2017-1","2017-1","2017-1",False,"null"
"#18696 Support line number fragments in vscode.open","2017-1","2017-1","2017-1",False,"null"
"Emit 'running' after view is set as multi-process","2017-1","2017-1","2017-1",True,"2017-1"
"Perform hot exit backup/discard operations in a queue","2017-1","2017-2","2017-1",True,"2017-2"
"Typo fix","2017-1","2017-2","2017-1",True,"2017-2"
"Fix #19550","2017-1","2017-1","2017-1",True,"2017-1"
"Added pluralization checks to search's replace-all","2017-1","2017-1","2017-1",True,"2017-1"
"Java Task Runner","2017-1","2017-4","2017-1",False,"null"
"Fix colorization of nested list.","2017-1","2017-1","2017-1",False,"null"
"Fixed a problem when a comment is in an attribute.","2017-1","2017-1","2017-1",False,"null"
"Move markdown preview content provider to own file","2017-1","2017-1","2017-1",True,"2017-1"
"Fix TS Version Selector When Local Version === Global Version","2017-1","2017-1","2017-1",True,"2017-1"
"Fix colorization of nested list.","2017-1","2017-2","2017-1",True,"2017-2"
"Allow using workspace typescript.tsdk setting","2017-1","2017-1","2017-1",False,"null"
"New tsdk flow for 19","2017-1","2017-1","2017-1",True,"2017-1"
"Support Fragments for intra document markdown editor links","2017-1","2017-1","2017-1",True,"2017-1"
