"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"Rename Css -> CSS","2016-5","2016-5","2016-5",True,"2016-5"
"Create yotovlimited","2016-5","2016-5","2016-5",False,"null"
"Add .babelrc to json mimetype","2016-5","2016-5","2016-5",True,"2016-5"
"Horizontal selection movement implemented","2016-5","2016-6","2016-5",True,"2016-6"
"Remove bold font style in the Solarized themes","2016-5","2016-5","2016-5",False,"null"
"Dispose themeChangeListener in markdownExtension","2016-5","2016-5","2016-5",False,"null"
"Suggest list item text ellipsis fixed","2016-5","2016-5","2016-5",False,"null"
"Unstage selected ranges","2016-5","2016-6","2016-5",True,"2016-6"
"Add actions to workbench registry for staging and unstaging the active file","2016-5","2016-6","2016-5",True,"2016-6"
"add editor.action.undoAddSelection","2016-5","2016-7","2016-5",False,"null"
"Pull request to address #6909","2016-5","2016-5","2016-5",True,"2016-5"
"Fixes #6916: Remove type parameters rule from JavaScript grammar","2016-5","2016-5","2016-5",True,"2016-5"
"Option to hide the status bar implemented","2016-5","2016-5","2016-5",True,"2016-5"
"Tyriar changes for June","2016-5","2016-5","2016-5",True,"2016-5"
"Allow zooming with ctrl+mousewheel combination","2016-5","2016-6","2016-5",True,"2016-6"
"Allow custom integrated terminal background and foreground colors","2016-5","2016-5","2016-5",False,"null"
"Show the total number of matches in the Search tab","2016-5","2016-9","2016-5",False,"null"
"Add setting for fontSize and lineHeight to the integrated terminal","2016-5","2016-6","2016-5",True,"2016-6"
"Add cs to the list of C# aliases","2016-5","2016-5","2016-5",False,"null"
"Fix #4255","2016-5","2016-6","2016-5",True,"2016-6"
"Fix for issue 1490","2016-5","2016-8","2016-5",True,"2016-8"
"Joh/paths","2016-5","2016-5","2016-5",True,"2016-5"
"Allow disabling parameter hints","2016-6","2016-6","2016-6",True,"2016-6"
"Adding autocomplete values of to input/select/textarea","2016-6","2016-6","2016-6",True,"2016-6"
"Refresh explorer view after loading all package.json of extensions.","2016-6","2016-6","2016-6",False,"null"
"Support for before & after decorations","2016-6","2016-6","2016-6",True,"2016-6"
"Open editors list lost middle click to close file (fixes #7162)","2016-6","2016-6","2016-6",True,"2016-6"
"Reset skip flag to false to fix skipping rest of string","2016-6","2016-6","2016-6",True,"2016-6"
"Debug: Fix setConfiguration error when name is null or undefined","2016-6","2016-6","2016-6",False,"null"
