"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"Support to report TS style checks as warnings","2017-11","2017-11","2017-11",True,"2017-11"
"Update security.i18n.json","2017-11","2018-1","2017-11",False,"null"
"Fixing integrated terminal font-size overflow","2017-11","2017-11","2017-11",True,"2017-11"
"Removing Disabled Extensions while Issue Reporting","2017-11","2017-11","2017-11",False,"null"
"Fix for: Commit should display warning if there are unsaved files in the project","2017-11","2017-12","2017-11",False,"null"
"Resolve initial rename value","2017-11","2018-1","2017-11",True,"2018-1"
"Fix 37385 by introducing addition configuration setting","2017-11","2017-11","2017-11",True,"2017-11"
"Removing Disabled Extensions while Issue Reporting","2017-11","2017-11","2017-11",True,"2017-11"
"Enable strict compile mode in the git extension","2017-11","2017-11","2017-11",True,"2017-11"
"Toggle Tab Visibility","2017-11","2017-11","2017-11",True,"2017-11"
"Start moving emmet extension to strict mode","2017-11","2017-11","2017-11",True,"2017-11"
"Move json extension to strict mode","2017-11","2018-1","2017-11",False,"null"
"Move PHP extension to strict mode","2017-11","2017-11","2017-11",True,"2017-11"
"Move css extension to strict","2017-11","2017-11","2017-11",True,"2017-11"
"Start moving html ext to strict mode compile","2017-11","2017-11","2017-11",True,"2017-11"
"Fix dom on for TS's strict function mode","2017-11","2017-11","2017-11",True,"2017-11"
"inline electron references","2017-11","2017-11","2017-11",True,"2017-11"
"2017/11/7. Final localization merge for October update from Transifex.","2017-11","2017-11","2017-11",True,"2017-11"
"Add Region folding for CSS (#3422)","2017-11","2017-11","2017-11",True,"2017-11"
"Add platform info in code --version #37793 Done","2017-11","2017-11","2017-11",True,"2017-11"
"Emmet strict compile part 2","2017-11","2017-11","2017-11",True,"2017-11"
"Compare with Clipboard","2017-11","2017-11","2017-11",True,"2017-11"
"Add logging snippets for Javascript & typescript","2017-11","2017-11","2017-11",True,"2017-11"
"Update taskTemplates.ts","2017-11","2017-11","2017-11",True,"2017-11"
"Whitelisted alt+f4","2017-11","2017-12","2017-11",False,"null"
"Capitalizing Contains in Contains changes","2017-11","2017-11","2017-11",True,"2017-11"
"Don't generate an apt Packages file","2017-11","2018-1","2017-11",True,"2018-1"
"add split pane to preferences editor","2017-11","2017-12","2017-11",True,"2017-12"
"Don't prompt to save an untitled workspace with a single folder","2017-11","2017-11","2017-11",False,"null"
"Implement WiX based MSI setup","2017-11","2018-9","2017-11",False,"null"
"bold root fixes #37979","2017-11","2017-11","2017-11",False,"null"
"faster content resolve","2017-11","2017-11","2017-11",True,"2017-11"
"Adding 'git.openWithDiffEditor' preference setting.","2017-11","2017-12","2017-11",False,"null"
"Update vs_code_welcome_page.ts","2017-11","2017-12","2017-11",False,"null"
"Removed unnecessary comma.","2017-11","2017-11","2017-11",True,"2017-11"
"Added ""open editors"" sorting option by recently saved","2017-11","2018-5","2017-11",False,"null"
"Add firstline match for Makefile","2017-11","2017-11","2017-11",True,"2017-11"
"Update monaco-editor-setup.js","2017-11","2017-11","2017-11",True,"2017-11"
"Add cwd to createTerminal via TerminalOptions for extension API  Addresses: #37709","2017-11","2017-12","2017-11",True,"2017-12"
"Git: checkIgnore Promise/resolve bug Fixes: #38169","2017-11","2017-11","2017-11",True,"2017-11"
"Add config parameter to disable collapsible cursors (#37967)","2017-11","2018-4","2017-11",True,"2018-4"
"Make v8-profiler, css-parser URI http-proxy friendly","2017-11","2017-11","2017-11",True,"2017-11"
"Adds ""copy on select"" feature (with setting)","2017-11","2017-12","2017-11",True,"2017-12"
"Fixes markdown link syntax highlighting bug","2017-11","2017-11","2017-11",True,"2017-11"
"Fixed cht translation for Node.js in about dialog","2017-11","2017-11","2017-11",False,"null"
"Revert ""Fixes markdown link syntax highlighting bug""","2017-11","2017-11","2017-11",False,"null"
"Fail the TravisCI build if a dependency isn't shrinkwrapped","2017-11","2017-11","2017-11",False,"null"
"ensure all switch cases are handled","2017-11","2017-12","2017-11",True,"2017-12"
"Fit promise error in fileServices","2017-11","2017-11","2017-11",True,"2017-11"
"Fix 38384 selectAll Command for Webviews (previewHTML)","2017-11","2018-3","2017-11",False,"null"
"Master","2017-11","2017-11","2017-11",False,"null"
"vscode","2017-11","2017-11","2017-11",False,"null"
"Fixes panel-position change for all instances","2017-11","2017-11","2017-11",False,"null"
"Use Yarn to manage dependencies","2017-11","2017-11","2017-11",True,"2017-11"
"Remove unused code","2017-11","2017-11","2017-11",True,"2017-11"
"Better readable highlighted line for kimbie-dark-theme","2017-11","2019-5","2017-11",False,"null"
"Add ability to zoom in/out on all images","2017-11","2018-1","2017-11",True,"2018-1"
"Disable TS auto imports by default","2017-11","2017-11","2017-11",False,"null"
"Git branches sorted by committerdate, latest first.","2017-11","2017-12","2017-11",True,"2017-12"
"Fix typos that show on settings and complex command pages.","2017-11","2017-11","2017-11",True,"2017-11"
"Unsaved tracked files warning Addresses: #37337","2017-11","2017-12","2017-11",False,"null"
"Adds ""Accept All Current"" to command palette","2017-11","2017-11","2017-11",True,"2017-11"
"Update NumberBadge to show hundreds in full, show thousands with k","2017-11","2017-11","2017-11",True,"2017-11"
"Fix of ""Cannot read property 'filter' of undefined"" in extensionGalleryService","2017-11","2017-11","2017-11",True,"2017-11"
"Don't try resizing find widget when it is not visible","2017-11","2017-11","2017-11",True,"2017-11"
"Resolve completion items on click","2017-11","2017-11","2017-11",True,"2017-11"
"Defer RichEditBrackets creation","2017-11","2017-11","2017-11",True,"2017-11"
"Prompt recommendations only when uri schema is file #37569","2017-11","2017-11","2017-11",True,"2017-11"
"cache icon data optimistically like color themes","2017-11","2017-11","2017-11",True,"2017-11"
"Fixes #38691","2017-11","2017-11","2017-11",True,"2017-11"
"Correct spelling of Message in reloadMessaage in extensionsActions.ts and extensionsActions.test.ts","2017-11","2017-11","2017-11",True,"2017-11"
"Use keydown instead of keypress to close terminal","2017-11","2017-12","2017-11",True,"2017-12"
"Support middle mouse click on folding decorator to recursively toggle folding","2017-11","2017-11","2017-11",True,"2017-11"
"Remove unused code in extensionsActions #38414","2017-11","2017-11","2017-11",True,"2017-11"
"List: Prevent double context-menu events Fixes: #31850","2017-11","2017-11","2017-11",False,"null"
"Reuse last commit message for amend","2017-11","2017-11","2017-11",True,"2017-11"
"Fix #35709. If there is onEnter rule matching","2017-11","2017-11","2017-11",False,"null"
"Fix #36596. Cmd+e should always populate the search string","2017-11","2017-11","2017-11",True,"2017-11"
"more friendly bot messages","2017-11","2017-11","2017-11",True,"2017-11"
"Fix #38920. Optional dependency to fileservice.","2017-11","2017-11","2017-11",True,"2017-11"
"Fix #38623","2017-11","2017-12","2017-11",True,"2017-12"
"Isidorn/touch","2017-11","2017-11","2017-11",True,"2017-11"
"Make underscore chars more visible in links","2017-11","2017-11","2017-11",True,"2017-11"
"fix debug console to handle more than one graphics mode in a single escape sequence","2017-11","2017-11","2017-11",True,"2017-11"
"jhhh_Dot","2017-11","2017-11","2017-11",False,"null"
