"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"Fix candidate filter and auto forwarding wiring","2021-1","2021-1","2021-1",True,"2021-1"
"Fix arch check for PowerShell enumeration","2021-1","2021-1","2021-1",True,"2021-1"
"Potential new formatter for userdata in serverless.","2021-1","2021-1","2021-1",True,"2021-1"
"Getting started content","2021-1","2021-1","2021-1",True,"2021-1"
"Add git switch command","2021-1","null","2021-1",False,"null"
"Enable forceConsistentCasingInFileNames flag","2021-1","2021-1","2021-1",True,"2021-1"
"Azure DevOps - Publish Darwin artifacts","2021-1","2021-1","2021-1",False,"null"
"Implement message port support for shared process connection","2021-1","2021-1","2021-1",True,"2021-1"
"Publish scripts update","2021-1","2021-1","2021-1",True,"2021-1"
"Merge and restructure menu","2021-1","2021-1","2021-1",True,"2021-1"
"Respect multi selection when Copy value in Watch Expression View","2021-1","2021-1","2021-1",True,"2021-1"
"Feat: add 'git rm'","2021-1","2021-3","2021-1",False,"null"
"Azure DevOps pipeline artifacts","2021-1","2021-1","2021-1",True,"2021-1"
"Adding workaround for images rendering from root folder","2021-1","2021-1","2021-1",False,"null"
"Remove grammar extensions from the core","2021-1","2021-1","2021-1",True,"2021-1"
"fix #114416 LabelService.getUriLabel bad relative path if in root workspace","2021-1","2021-1","2021-1",True,"2021-1"
"extensionsManagement for remote CLI","2021-1","2021-1","2021-1",True,"2021-1"
"Also run the output based auto port forwarding","2021-1","2021-1","2021-1",True,"2021-1"
"FileService improvements","2021-1","2021-1","2021-1",True,"2021-1"
"expose altClickMovesCursor as setting","2021-1","2021-1","2021-1",True,"2021-1"
"This is only a test","2021-1","2021-1","2021-1",False,"null"
"Fix #97564","2021-1","2021-1","2021-1",True,"2021-1"
"Fix #111299","2021-1","2021-1","2021-1",True,"2021-1"
"feat: add macos universal build ci config","2021-1","2021-1","2021-1",True,"2021-1"
"Fix #114432: Multiple save dialogs appearing on Windows if Ctrl+S is pressed multiple times","2021-1","2021-2","2021-1",True,"2021-2"
"Fix issue #114473","2021-1","2021-2","2021-1",True,"2021-2"
"Fixes 114236: Add a multi-line comment regex to unIndentedLinePattern","2021-1","2021-2","2021-1",True,"2021-2"
"Save file dialog: sort file types alphabetically","2021-1","2021-1","2021-1",True,"2021-1"
"Fix: selecting entry should focus back to editor","2021-1","2021-1","2021-1",True,"2021-1"
"A case for 'Shift+Insert' added. Fixes #114103","2021-1","2021-1","2021-1",True,"2021-1"
"Migrate to new deb repo","2021-1","2021-1","2021-1",True,"2021-1"
