"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"Git: Ignore untracked files in change count badge","2016-8","2016-8","2016-8",True,"2016-8"
"Extract ContextKeyService from KeybindingsService","2016-8","2016-8","2016-8",True,"2016-8"
"TypeScript first line matching added.","2016-8","2016-8","2016-8",False,"null"
"Fixed `code.sh` to start VS Code under Cygwin.","2016-8","2016-8","2016-8",True,"2016-8"
"Fix `import statement` snippet for typescriptreact","2016-8","2017-11","2016-8",False,"null"
"Added editor.fontWeight and terminal.integrated.fontWeight configuration","2016-8","2016-8","2016-8",True,"2016-8"
"add gitignore for .vscode folder","2016-8","2016-8","2016-8",False,"null"
"Allow for menu contributions in folders of the explorer","2016-8","2016-8","2016-8",True,"2016-8"
"Fixes #10556: considering non open files dirty count using file dirty event","2016-8","2016-8","2016-8",True,"2016-8"
"Use IEnvironmentService everywhere","2016-8","2016-8","2016-8",True,"2016-8"
"Implement integrated terminal extension API","2016-8","2016-8","2016-8",True,"2016-8"
"Requesting feature info. ","2016-8","2016-8","2016-8",True,"2016-8"
"Added .bash_aliases to recognised extensions","2016-8","2016-8","2016-8",True,"2016-8"
"some suggest refactorings","2016-8","2016-8","2016-8",True,"2016-8"
"Removed UserVoice from README","2016-8","2016-8","2016-8",True,"2016-8"
"Changed menu item to Search Feature Requests","2016-8","2016-8","2016-8",True,"2016-8"
"Added key binding functionality for any task.","2016-8","2017-3","2016-8",False,"null"
"fixes #7688, fixes #2936, fixes #2867, fixes #2208","2016-8","2016-8","2016-8",True,"2016-8"
"Contribute JSON Schema for composer.json","2016-8","2016-8","2016-8",True,"2016-8"
"Fixes #10650 - Increased matches count width, so that it accomodates zh-CN locale","2016-8","2016-8","2016-8",False,"null"
"Allow scss files to optionally be used instead of css files","2016-8","2017-4","2016-8",False,"null"
"Release/1.4","2016-8","2016-8","2016-8",False,"null"
"Fixes 10754 - Using mode transition constructor so that modeId is available","2016-8","2016-8","2016-8",True,"2016-8"
"Fixes #10711 - Fixing warning while executing expand select action on an empty page","2016-8","2016-8","2016-8",True,"2016-8"
"update-grammer.js to change grammar name #2867","2016-8","2016-8","2016-8",False,"null"
"Fix sending message to terminated worker","2016-8","2016-8","2016-8",True,"2016-8"
"Only 'git fetch' if there is a remote repository available","2016-8","2016-8","2016-8",True,"2016-8"
"Fix Contributing link","2016-8","2016-8","2016-8",True,"2016-8"
"Adding gulp methods for targeting arm systems","2016-8","2016-8","2016-8",True,"2016-8"
"Better contrast for lineHighlight and find results #9631","2016-8","2016-9","2016-8",False,"null"
"Fixes #10386, preventing start find action overwriting find input text","2016-8","2016-9","2016-8",False,"null"
"Implement Feature Request from 9213","2016-8","2016-8","2016-8",False,"null"
"Count lines in getHeightForString - fix #10980","2016-8","2016-8","2016-8",True,"2016-8"
"Remove color from italics in markdown in default theme","2016-8","2016-9","2016-8",True,"2016-9"
"Emmet tweaks: remove extra languages from conditions","2016-8","2016-8","2016-8",True,"2016-8"
"Emmet tweaks: simplify set/reset Emmet preferences and syntax profiles","2016-8","2016-8","2016-8",True,"2016-8"
"Emmet tweaks: clean-up editorAccessor tests","2016-8","2016-8","2016-8",True,"2016-8"
"Avoid multiple updates when file search is cached","2016-8","2016-8","2016-8",True,"2016-8"
"Removes C-like for loops","2016-8","2016-8","2016-8",False,"null"
"Fixed: Markdown syntax highlighting to support alternative header styles","2016-8","2016-9","2016-8",True,"2016-9"
"More information in README license.","2016-8","2016-8","2016-8",True,"2016-8"
"Implements recently closed editors opening at same position as they were closed.","2016-8","2016-8","2016-8",True,"2016-8"
"Changes cursor animations to start in default state to fix #10922 and Updates debugger config to launch properly on Linux and OSX.","2016-8","2016-8","2016-8",False,"null"
"Fixes debugger config launch for Linux and OSX.","2016-8","2016-9","2016-8",False,"null"
"Changes cursor animations to start in default state.","2016-8","2016-8","2016-8",True,"2016-8"
"Rename lineHighlight to rangeHighlight","2016-8","2016-8","2016-8",True,"2016-8"
"Implements whitespace rendering for ""boundary"" and ""all"" modes.","2016-8","2016-9","2016-8",True,"2016-9"
"Implements system variable ""workspaceRootFolderName"".","2016-8","2016-9","2016-8",False,"null"
"Electron Update 1.x","2016-8","2016-9","2016-8",True,"2016-9"
"Fix ""Clear output action takes 1 second to execute""","2016-8","2016-8","2016-8",True,"2016-8"
"Add initialValue? to QuickPickOptions","2016-8","2018-5","2016-8",False,"null"
"Fix #11284 - Resolve tokens found in settings referenced by launch.json","2016-8","2016-9","2016-8",True,"2016-9"
"Disable 'dir' traversal","2016-8","2016-8","2016-8",True,"2016-8"
"Correct docs for IEditorScrollbarOptions.useShadows","2016-8","2016-8","2016-8",True,"2016-8"
"Add latex support to markdown rendering","2016-8","2017-8","2016-8",False,"null"
"Correct docs for Hover.range","2016-8","2016-9","2016-8",False,"null"
"Fix typo in doc","2016-8","2016-9","2016-8",True,"2016-9"
"Updated integrated themes indent guide colors","2016-8","2016-9","2016-8",True,"2016-9"
"Remove workerMainCompatibility.html #11306","2016-9","2016-9","2016-9",False,"null"
"build with node 6 to workaround VS 2015 update 3 issue","2016-9","2016-9","2016-9",True,"2016-9"
"Feature Request: Add Current Token to Keybinding Context","2016-9","2016-9","2016-9",False,"null"
"Fix terminal exception when create new is called on uninitialized panel","2016-9","2016-9","2016-9",True,"2016-9"
"Fix Terminal.show preserveFocus parameter","2016-9","2016-9","2016-9",True,"2016-9"
"Appveyor: show output also for normal unit tests","2016-9","2016-9","2016-9",True,"2016-9"
"Unflow the panel when hidden","2016-9","2016-9","2016-9",True,"2016-9"
"Fixes #11451 - Add `konsole` as default terminal for KDE-plasma","2016-9","2016-9","2016-9",True,"2016-9"
"fix minor typo","2016-9","2016-9","2016-9",True,"2016-9"
"Added new command to switch between windows","2016-9","2016-9","2016-9",False,"null"
"Fixes #10386: Seeding search text only if search string is empty or manual selection is involved","2016-9","2019-10","2016-9",False,"null"
"vscode-linux-*-build-deb - permission bits match expected","2016-9","2016-9","2016-9",True,"2016-9"
"Joh/11455","2016-9","2016-9","2016-9",True,"2016-9"
"Add Seti theme","2016-9","2016-9","2016-9",False,"null"
"Add Seti theme","2016-9","2016-9","2016-9",True,"2016-9"
"Handle undefined terminal name. Fix #11397","2016-9","2016-9","2016-9",True,"2016-9"
"Show high-contrast hover cursor on integrated terminal on Mac. Fix #11129","2016-9","2016-9","2016-9",True,"2016-9"
"Added new command to switch between workspaces","2016-9","2016-9","2016-9",True,"2016-9"
"Explain change to terminal API coming in v1.6","2016-9","2016-9","2016-9",True,"2016-9"
"Allow problem matchers to change the filePrefix","2016-9","2019-10","2016-9",False,"null"
"Redone YAML grammar","2016-9","2016-9","2016-9",False,"null"
