"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"Relax condition on select all","2018-7","2018-7","2018-7",True,"2018-7"
"Allow users to turn off automatic checking of extension updates","2018-7","2018-7","2018-7",True,"2018-7"
"Log warning when returned code action will be dropped","2018-7","2018-7","2018-7",True,"2018-7"
"Support tags on settings to filter in settings editor","2018-7","2018-7","2018-7",True,"2018-7"
"Allow users to opt-out of features that send online requests in the background","2018-7","2018-7","2018-7",True,"2018-7"
"merging menu/titlebar","2018-7","2018-7","2018-7",True,"2018-7"
"Add API function that changes document language","2018-7","2018-8","2018-7",True,"2018-8"
"Correctly inherit/don't inherit the shell environment","2018-7","2020-11","2018-7",False,"null"
"Extension Search should autosuggest dropdown on empty input (or at start of word)","2018-7","2018-7","2018-7",True,"2018-7"
"Use tags for filtering settings","2018-7","2018-7","2018-7",True,"2018-7"
"fix hover and outline behavior","2018-7","2018-7","2018-7",True,"2018-7"
"Prevent pasting multiple lines into the extension search editor","2018-7","2018-7","2018-7",True,"2018-7"
"Polish embeddedEditorBackground","2018-7","2018-7","2018-7",True,"2018-7"
"Place cursor at end of extensions search box on autofill","2018-7","2018-7","2018-7",True,"2018-7"
"Add window.nonNativeFullscreen option for macOS","2018-7","2018-10","2018-7",True,"2018-10"
"Polish tag search as per feedback","2018-7","2018-7","2018-7",True,"2018-7"
"Allow users to see installed extensions while offline","2018-7","2018-7","2018-7",True,"2018-7"
"Minor css tweaks to enable overflow ellipsis in more places","2018-7","2018-7","2018-7",True,"2018-7"
"Disable snippets in extension search (when not in suggest dropdown)","2018-7","2018-7","2018-7",True,"2018-7"
"Do not auto-close when ending with open","2018-7","2018-9","2018-7",True,"2018-9"
"refactor","2018-7","2018-9","2018-7",False,"null"
"Fixing #40613 with a new setting for checking for blank lines and preventing indentation","2018-7","2019-1","2018-7",False,"null"
"Add option to enable cycling of parameter hints","2018-7","2018-8","2018-7",True,"2018-8"
"Markdown region folding","2018-7","2018-8","2018-7",True,"2018-8"
"Remove confusing Start from wordPartLeft commands ID : #53497","2018-7","2018-8","2018-7",True,"2018-8"
"Use editor.next/prevChange keybinding for diff navigation","2018-7","2018-8","2018-7",True,"2018-8"
"Don't show existing filters in autocomplete","2018-7","2018-8","2018-7",True,"2018-8"
"Disable fuzzy matching for extensions autosuggest","2018-7","2018-8","2018-7",True,"2018-8"
"Fix clipping of extensions search border in some third party themes","2018-7","2018-8","2018-7",True,"2018-8"
"removes unneeded if/else statement","2018-7","2018-8","2018-7",False,"null"
"optimizing code","2018-7","2018-8","2018-7",False,"null"
"[WIP] Hackathon: Find-All-References in viewlet/panel","2018-7","2018-10","2018-7",False,"null"
"Default 'Quick Switch Window' selection to be next window","2018-7","2018-8","2018-7",True,"2018-8"
"Fix bug causing an aria alert to not be shown the third time","2018-8","2018-8","2018-8",True,"2018-8"
"Settings Editor: Add aria labels for input elements Fixes: #54836","2018-8","2018-8","2018-8",True,"2018-8"
"Fix hot exit settings' descriptions","2018-8","2018-8","2018-8",True,"2018-8"
"Settings format crawl","2018-8","2018-8","2018-8",True,"2018-8"
"Dont render indent guides in search box","2018-8","2018-8","2018-8",True,"2018-8"
"More settings crawl","2018-8","2018-8","2018-8",True,"2018-8"
"Settings description update for #54690","2018-8","2018-8","2018-8",True,"2018-8"
"filter for spaces before triggering search","2018-8","2018-8","2018-8",True,"2018-8"
"Add support for predefined variable ${fileDirbasename}","2018-8","null","2018-8",False,"null"
"Fix bug causing cursor to not move on paste","2018-8","2018-8","2018-8",True,"2018-8"
"Use ctrlCmd instead of ctrl for go down from search box","2018-8","2018-8","2018-8",True,"2018-8"
"Fixed - Updating extension from CLI should accept Y/N response #55690","2018-8","2018-8","2018-8",False,"null"
"Close DirtyDiffWidget after Stage|Revert action is performed.","2018-8","2018-9","2018-8",False,"null"
"Prefill quick open","2018-8","2018-10","2018-8",True,"2018-10"
"Fixed emmet validation when open angle bracket is followed by space","2018-8","2018-8","2018-8",True,"2018-8"
