"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"Add support for file drop on a terminal tab","2021-5","2021-5","2021-5",True,"2021-5"
"Add active editor to editor tabs and use in variable resolver","2021-5","2021-5","2021-5",True,"2021-5"
"Improve local shell wording","2021-5","2021-5","2021-5",True,"2021-5"
"use title for terminal selection","2021-5","2021-6","2021-5",True,"2021-6"
"Bump hosted-git-info from 2.8.8 to 2.8.9 in /test/smoke","2021-5","2021-5","2021-5",True,"2021-5"
"Don't hide tabs view until the mouse leaves it","2021-5","2021-5","2021-5",True,"2021-5"
"Improve layout and resize events in terminal","2021-5","2021-5","2021-5",True,"2021-5"
"Move bing settings to its own stage","2021-5","2021-5","2021-5",True,"2021-5"
"save tabs width in vertical and horizontal terminal panel positions","2021-5","2021-5","2021-5",True,"2021-5"
"Polish for some workspace reuse","2021-5","2021-5","2021-5",True,"2021-5"
"Revert ""Move bing settings to its own stage""","2021-5","2021-5","2021-5",True,"2021-5"
"Alt click + terminal button to split","2021-5","2021-5","2021-5",True,"2021-5"
"Add drag and drop controller","2021-5","2021-5","2021-5",True,"2021-5"
"file working copy - let dispose unregister working copies","2021-5","2021-5","2021-5",True,"2021-5"
"The default Monokai highlight color is displayed incorrectly","2021-5","2021-5","2021-5",True,"2021-5"
"Fixes incorrect decoding of percent encoded markdown links","2021-5","2021-5","2021-5",True,"2021-5"
"Enable changing color of terminal tab icons ","2021-5","2021-5","2021-5",True,"2021-5"
"Fix Initial Scroll Position on Markdown Dynamic Preview","2021-5","2021-5","2021-5",True,"2021-5"
"Remove bundled loader from notebooks webview","2021-5","2021-6","2021-5",False,"null"
"Bump version to 1.56.2","2021-5","2021-5","2021-5",True,"2021-5"
"Try better fix for loading mixed local/remote notebook resources","2021-5","2021-5","2021-5",True,"2021-5"
"Revert C# grammar","2021-5","2021-5","2021-5",True,"2021-5"
"Skip problematic integration tests","2021-5","2021-5","2021-5",True,"2021-5"
"Sanchayanghosh patch 1","2021-5","2021-5","2021-5",False,"null"
"WIP on tests and diagnostics","2021-5","2021-6","2021-5",False,"null"
"Use Windows mode if build # is <= 19041","2021-5","2021-5","2021-5",True,"2021-5"
"Fix setting the debug call stack display for exceptions","2021-5","2021-5","2021-5",True,"2021-5"
"Markdown Static Preview Scrolling Fixes","2021-5","2021-5","2021-5",True,"2021-5"
"Right click on single tab to see the context menu","2021-5","2021-5","2021-5",True,"2021-5"
"Move profile resolving to pty service","2021-5","2021-5","2021-5",True,"2021-5"
"First cut at unifying notebook renderers apis","2021-5","2021-5","2021-5",True,"2021-5"
"Remove illegal top level export from web worker script","2021-5","2021-11","2021-5",False,"null"
"Simplify logic for webview resource uris","2021-5","2021-5","2021-5",True,"2021-5"
"Tyler leonhardt/better release stage","2021-5","2021-5","2021-5",False,"null"
"Revert ""Fix for 1.55.2""","2021-5","2021-5","2021-5",False,"null"
"chore: bump node-pty@0.11.0-beta6","2021-5","2021-5","2021-5",True,"2021-5"
"Workspace trust - empty workspace","2021-5","2021-5","2021-5",True,"2021-5"
"Expose 'tag' and 'deleteTag' in git extension API","2021-5","2021-12","2021-5",True,"2021-12"
"fix #123831 handle command URL in ErrorResponse Message from debug adapter","2021-5","2021-5","2021-5",True,"2021-5"
"Export all markers from the problem window to a file","2021-5","2021-6","2021-5",False,"null"
"Sticky tabs no longer applies to leading ws in consecutively wrapped lines.","2021-5","2021-5","2021-5",True,"2021-5"
"Replaced wmic call with windows-process-tree","2021-5","2021-5","2021-5",True,"2021-5"
