"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"Support syntax highlighting of detail section in CompletionItems","2017-10","2018-3","2017-10",False,"null"
"Add ""Duplicate"" option to Explorer context menu","2017-10","2017-11","2017-10",False,"null"
"Added setting ""git.autoRepositoryDetection"" #35555","2017-10","2017-10","2017-10",False,"null"
"Draft delta()","2017-10","2017-10","2017-10",False,"null"
"For line comment, always use start line of language when falling back to block comments","2017-10","2017-10","2017-10",True,"2017-10"
"Added setting ""git.autoRepositoryDetection""","2017-10","2017-12","2017-10",True,"2017-12"
"Selectbox theme additions Fixes #25965, #35246","2017-10","2017-11","2017-10",False,"null"
"Increased tweet character limit for Twitter feedback","2017-10","2017-10","2017-10",False,"null"
"Composite Bar","2017-10","2017-10","2017-10",True,"2017-10"
"guard against empty tooltip","2017-10","2017-10","2017-10",True,"2017-10"
"Removing env variables","2017-10","2017-10","2017-10",True,"2017-10"
"Improve consistency of Emmet messages","2017-10","2017-10","2017-10",True,"2017-10"
"Show preview tag on extention page if extension is in preview","2017-10","2017-11","2017-10",True,"2017-11"
"Added support for selecting all files in git list","2017-10","2017-12","2017-10",False,"null"
"add missing awaits","2017-10","2017-10","2017-10",True,"2017-10"
"Changes new terminal actions to show workspace selector","2017-10","2017-10","2017-10",True,"2017-10"
"Only update terminal display settings when visible","2017-10","2017-10","2017-10",True,"2017-10"
"Git submodules support.","2017-10","2017-12","2017-10",True,"2017-12"
"Prototyping new CodeAction API","2017-10","2017-11","2017-10",True,"2017-11"
"Improvements to configuration service","2017-10","2017-10","2017-10",True,"2017-10"
"added a warning when user tries to commit, and there are unsaved files","2017-10","2017-12","2017-10",True,"2017-12"
"Reimplement decorations as an interval tree","2017-10","2017-10","2017-10",True,"2017-10"
"Git - Ask to publish branch if there is no upstream","2017-10","2017-12","2017-10",True,"2017-12"
"electron@1.7.9","2017-10","2017-10","2017-10",True,"2017-10"
"Add support for localizing ts errors","2017-10","2017-10","2017-10",True,"2017-10"
"Column and rows selection like Visual Studio","2017-10","2017-10","2017-10",False,"null"
"fix for ""Cannot Create keybinding to restart a specific Task"" ","2017-10","2018-6","2017-10",False,"null"
"API for fine grained configuration change event","2017-10","2017-10","2017-10",False,"null"
"Update code.iss to associate `.bib` files","2017-10","2017-10","2017-10",True,"2017-10"
"Only restore expansion state when there are items.","2017-10","2017-10","2017-10",True,"2017-10"
"Fixes #36544.","2017-10","2017-10","2017-10",True,"2017-10"
"Release/1.16","2017-10","2017-10","2017-10",False,"null"
"only prompt to attach problem matcher when not specified","2017-10","2017-11","2017-10",False,"null"
"Add sidebarVisible when clause (Fixes #36595)","2017-10","2017-10","2017-10",True,"2017-10"
"Added support for sorting multiple selections","2017-10","2017-11","2017-10",True,"2017-11"
"Do not capture task shortcuts in terminal","2017-10","2017-10","2017-10",True,"2017-10"
"Update CONTRIBUTING.md","2017-10","2017-11","2017-10",True,"2017-11"
"Playground improvements as suggested in #35328","2017-10","2017-10","2017-10",True,"2017-10"
"Introduce Ctrl+D/Cmd+D temporary overwriting for find widget toggles","2017-10","2017-10","2017-10",True,"2017-10"
"Have terminal listen to fine grained events","2017-10","2017-10","2017-10",True,"2017-10"
"[WIP] Adding a 'onKeyDown' handler to the quick pick/inputbox","2017-10","2018-1","2017-10",False,"null"
"Fix grammar: Current => Currently","2017-10","2017-10","2017-10",True,"2017-10"
"Fix a typo","2017-10","2017-10","2017-10",True,"2017-10"
"Revert untranslatable string","2017-10","2018-1","2017-10",False,"null"
"#36346 case sensitive sorting","2017-10","2017-12","2017-10",False,"null"
"[Rust] use separate classes for function/type definition ","2017-10","2017-10","2017-10",False,"null"
"deco: Fix link tooltip hover message #36683","2017-10","2017-10","2017-10",False,"null"
"Enforce a minimum terminal font size of 6","2017-10","2017-10","2017-10",True,"2017-10"
"[java] update grammars","2017-10","2017-10","2017-10",False,"null"
"1ignore","2017-10","2017-10","2017-10",False,"null"
