"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"Restore pre 1.40 way of setting disable-color-correct-rendering in electron (#84154)","2019-11","2019-11","2019-11",True,"2019-11"
"fix: don't use appendArgument to add switch values","2019-11","2019-11","2019-11",True,"2019-11"
"Got rid of polling in extHostTerminalService.ts","2019-11","2019-11","2019-11",False,"null"
"Don't drop current code lens promise if the current resolve promise has changed","2019-11","2019-11","2019-11",True,"2019-11"
"Fixes image name including # fail to render","2019-11","2019-11","2019-11",True,"2019-11"
"style: making colorBox circular & cursor for improving UX","2019-11","2020-10","2019-11",False,"null"
"Make color box circular to go with fix: #84346","2019-11","2020-10","2019-11",False,"null"
"Cleanup extHostTerminalService.ts","2019-11","2019-11","2019-11",True,"2019-11"
"Fix #83940","2019-11","2019-11","2019-11",True,"2019-11"
"#82105 Add Terminal Rename Command","2019-11","2019-11","2019-11",True,"2019-11"
"fix #84080 added cntl-shift-c and cntl-shift-v to terminal","2019-11","2019-11","2019-11",True,"2019-11"
"Experimental WebGL terminal renderer","2019-11","2019-11","2019-11",True,"2019-11"
"Status bar wrapping: Wrap only right items. Hide left items on overflow","2019-11","2019-11","2019-11",True,"2019-11"
"allowTraillingComma in keybindings.json","2019-11","2019-11","2019-11",True,"2019-11"
"add position panel left","2019-11","2019-12","2019-11",True,"2019-12"
"Clear recording disposables instead of disposing","2019-11","2019-11","2019-11",True,"2019-11"
"Change remote explorer to use drop-down UI.","2019-11","2019-11","2019-11",True,"2019-11"
"Update overflow ellipsis in panel ","2019-11","2019-11","2019-11",False,"null"
"Update overflow ellipsis in panel","2019-11","2019-11","2019-11",True,"2019-11"
"fix #84352","2019-11","2019-11","2019-11",True,"2019-11"
"First cut theming support for semantic colors","2019-11","2019-11","2019-11",True,"2019-11"
"Support utf-8 encoding guessing","2019-11","2019-11","2019-11",True,"2019-11"
"reduce the min height","2019-11","2019-11","2019-11",True,"2019-11"
"Reduce search flicker.","2019-11","2019-11","2019-11",True,"2019-11"
"catch tree rerender errors","2019-11","2019-11","2019-11",True,"2019-11"
"Symbol navigation","2019-11","2019-11","2019-11",True,"2019-11"
"Update title for single views","2019-11","2019-11","2019-11",True,"2019-11"
"One more fix for #84201","2019-11","2019-11","2019-11",True,"2019-11"
"Show current problem in the status bar","2019-11","2019-11","2019-11",True,"2019-11"
"Fix #84111","2019-11","2019-11","2019-11",True,"2019-11"
"Nits in settings comments","2019-11","2019-11","2019-11",True,"2019-11"
"Activity bar active indicator cleanup","2019-11","2019-11","2019-11",True,"2019-11"
"CI for Monaco Editor compile and bundling.","2019-11","2020-2","2019-11",True,"2020-2"
"Add absolute position and width to extensions-viewlet","2019-11","2019-11","2019-11",False,"null"
"Allow viewlets to migrate between panel and sidebar","2019-11","2019-11","2019-11",False,"null"
"Added force-device-scale-factor to command line args","2019-11","2019-11","2019-11",True,"2019-11"
"Fix opening image with '%' in the filename","2019-11","2019-11","2019-11",True,"2019-11"
"Try to fix some usages of input service constructors for strict function types","2019-11","2019-11","2019-11",True,"2019-11"
"Show JS/TS References Code Lens for Inner Functions","2019-11","2019-11","2019-11",True,"2019-11"
"Remove `will-change: transform` from the editor","2019-11","2019-11","2019-11",True,"2019-11"
"Another nit in settings comment","2019-11","2019-11","2019-11",True,"2019-11"
"#83646 Webview: Cannot load resource outside of protocol root"", if .md source is an network share","2019-11","2019-11","2019-11",True,"2019-11"
"Rebuild with unpatched Electron version","2019-11","2019-11","2019-11",True,"2019-11"
"Add division","2019-11","2019-11","2019-11",False,"null"
"Render workbench inside visual viewport.","2019-11","2019-11","2019-11",True,"2019-11"
"Reduce the minimum width to fix the bug #84164","2019-11","2019-11","2019-11",False,"null"
"Adopt icon font in debug breakpoints and toolbar","2019-11","2019-11","2019-11",True,"2019-11"
"Improve explorer compressed nodes behavior","2019-11","2019-11","2019-11",True,"2019-11"
"Semantic exploration","2019-11","2019-11","2019-11",True,"2019-11"
"Bump version number","2019-11","2019-11","2019-11",True,"2019-11"
"update docs on fs provider for mtime","2019-11","2019-11","2019-11",True,"2019-11"
"Fixes #82670 `Ctrl+W` closes more than the webview","2019-11","2019-11","2019-11",False,"null"
"fix #84421 in release 1.40","2019-11","2019-11","2019-11",True,"2019-11"
"OpenerService supporting URI and URL","2019-11","2019-11","2019-11",True,"2019-11"
"enable custom button in multiselect","2019-11","2019-11","2019-11",True,"2019-11"
"#84696 Modify git add/revert to use splitInChunks","2019-11","2020-5","2019-11",True,"2020-5"
"Fix/84231","2019-11","2019-11","2019-11",True,"2019-11"
"Convert SyncActionDescriptor to use a `create` function","2019-11","2019-11","2019-11",True,"2019-11"
"chore: Bump electron@6.1.4 (#84089)","2019-11","2019-11","2019-11",True,"2019-11"
"debug: reload the extension host regardless of `supportsRestartRequest`","2019-11","2019-11","2019-11",True,"2019-11"
"Modify 'Edit settings.json' button to visually replicate 'Add Pattern…","2019-11","2020-9","2019-11",False,"null"
"add shadow in editor hove and suggest-widget","2019-11","2019-11","2019-11",False,"null"
"Fixed #83983 added highlight collapsed","2019-11","2019-12","2019-11",True,"2019-12"
" Make local and remote ports configurable","2019-11","2019-11","2019-11",True,"2019-11"
"fix typo in settings page","2019-11","2019-11","2019-11",True,"2019-11"
"Fixes webview responding shortcuts twice on linux","2019-11","2019-11","2019-11",True,"2019-11"
"fix: MarkdownPreview editor should not show icon when disabled file icons","2019-11","2019-12","2019-11",False,"null"
"Resolve cwd provided as string in getCwd","2019-11","2019-11","2019-11",True,"2019-11"
"""Save Workspace As..."" does not save with correct extension (fix #84818)","2019-11","2019-11","2019-11",True,"2019-11"
"Adopt icon font in editor contribution icons","2019-11","2019-11","2019-11",True,"2019-11"
"Use icon font in remote explorer","2019-11","2019-11","2019-11",True,"2019-11"
"Adopt icon font in custom dialogs","2019-11","2019-11","2019-11",True,"2019-11"
"Add cursor change after revert or stage changes","2019-11","2020-9","2019-11",True,"2020-9"
"#84678 add language-specific overrides for breadcrumb and outline settings","2019-11","2019-12","2019-11",True,"2019-12"
"Don't use locale strings","2019-11","2019-11","2019-11",True,"2019-11"
"fix: fix typo CustomEditoInputFactory -> CustomEditorInputFactory","2019-11","2019-11","2019-11",True,"2019-11"
"Force blur when disabling input element. Fixes #85033","2019-11","2019-11","2019-11",True,"2019-11"
"#8580 Adjust movecopy error messages","2019-11","2019-11","2019-11",False,"null"
"pr for ease of review","2019-11","2019-11","2019-11",False,"null"
"First pass at port API needed for port UI","2019-11","2019-12","2019-11",True,"2019-12"
"Fixed gulp throwing ""invalid glob argument"" error","2019-11","2019-11","2019-11",False,"null"
"monaco-editor: Find model by resource in SimpleEditorModelResolverService","2019-11","2019-11","2019-11",True,"2019-11"
"forward save to embedded editors if any (#38317)","2019-11","2019-11","2019-11",True,"2019-11"
"Add filter to git hook (dev qol)","2019-11","2019-11","2019-11",True,"2019-11"
"rename splitview panels to panes","2019-11","2019-11","2019-11",True,"2019-11"
"Correct spelling of Implementation (from Implemenation)","2019-11","2019-11","2019-11",True,"2019-11"
"Convert ignoredRepos to use URI.fsPath","2019-11","2019-11","2019-11",False,"null"
"debt - remove data uri inputs","2019-11","2019-11","2019-11",True,"2019-11"
"Use official Cache task for continuous builds","2019-11","2019-11","2019-11",False,"null"
"Changed instances of Code to VS Code","2019-11","2019-11","2019-11",True,"2019-11"
"chore: Bump electron@6.1.5","2019-11","2019-11","2019-11",True,"2019-11"
"chore: Bump electron@6.1.5","2019-11","2019-11","2019-11",True,"2019-11"
"Add appRoot to windows protocol handler for dev","2019-11","2019-11","2019-11",True,"2019-11"
"Add gulp targets, fix build for Windows on Arm.","2019-11","2020-4","2019-11",True,"2020-4"
"Don't encode image resource URI twice","2019-11","2019-11","2019-11",True,"2019-11"
"Rebuild with new electron@v6.1.5","2019-11","2019-11","2019-11",True,"2019-11"
"Support for tokens expanding to search include patterns","2019-11","null","2019-11",False,"null"
"Rebuild with new electronv6.1.5","2019-11","2019-11","2019-11",True,"2019-11"
