"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"HTML Snippet: Consistent void tags","2019-1","2019-1","2019-1",True,"2019-1"
"Git discard changes fails for large changesets with ""ENAMETOOLONG"" Fix for #65693","2019-1","2019-8","2019-1",True,"2019-8"
"Try resolve git branches beginning with '@' before replacing with symbolic full path","2019-1","2019-8","2019-1",True,"2019-8"
"Add Indent Rules for Pug Language Extension [Issue 65044]","2019-1","2019-10","2019-1",False,"null"
"[themes] Add ability to reload themes without restarting the editor","2019-1","2019-1","2019-1",True,"2019-1"
"Handle UNC paths correctly in bootstrap.js","2019-1","2019-1","2019-1",True,"2019-1"
"Fix 65956","2019-1","2019-1","2019-1",True,"2019-1"
"bump node-sqlite@4.0.6","2019-1","2019-1","2019-1",True,"2019-1"
"Add multiline description support in user snippets","2019-1","2019-1","2019-1",True,"2019-1"
"Lock on click","2019-1","2019-1","2019-1",True,"2019-1"
"move rendering marker hover to hover widget","2019-1","2019-1","2019-1",True,"2019-1"
"Bump version","2019-1","2019-1","2019-1",True,"2019-1"
"Exclude/include commandsToSkipShell instead of butchering user settings file","2019-1","2019-1","2019-1",True,"2019-1"
"Bundle/Install completions with the correct appname","2019-1","2019-8","2019-1",True,"2019-8"
"Don't use 'window' in node/ files","2019-1","2019-1","2019-1",True,"2019-1"
"Search results for ""UTF-8 with BOM"" files shifted on first line by a character","2019-1","2019-1","2019-1",True,"2019-1"
"Use more state machine like state management in progressService","2019-1","2019-1","2019-1",True,"2019-1"
"css.experimental.customData","2019-1","2019-1","2019-1",True,"2019-1"
"Remove outdated ionic/angular support in HTML","2019-1","2019-2","2019-1",True,"2019-2"
"GoToLine: Screenreader output line number, handles #66245, #65219","2019-1","2019-1","2019-1",True,"2019-1"
"Update contributing guidelines; some issues may be OS specific","2019-1","2019-1","2019-1",True,"2019-1"
"Implement List & new Tree drag and drop","2019-1","2019-1","2019-1",True,"2019-1"
"Add link check for markdown files","2019-1","2019-1","2019-1",False,"null"
"Implement API for listening to executed commands","2019-1","2019-2","2019-1",False,"null"
"Implement API for text editor focus","2019-1","2019-1","2019-1",False,"null"
"Handle workspace folder reading for custom HTML data","2019-1","2019-1","2019-1",True,"2019-1"
"storage - implement recovery from cache","2019-1","2019-1","2019-1",True,"2019-1"
"fix(loc): fix incorrect phrasing for transparent color descriptions","2019-1","2019-1","2019-1",True,"2019-1"
"labelService: allow extensions to contribute label formatting rules","2019-1","2019-1","2019-1",True,"2019-1"
"Implement #42994","2019-1","2019-1","2019-1",False,"null"
"Clean term env vars in more general way","2019-1","2019-1","2019-1",True,"2019-1"
"Handle the edge case where there's a single quote but no space","2019-1","2019-1","2019-1",True,"2019-1"
"update AI module","2019-1","2019-1","2019-1",True,"2019-1"
"storage - always recover from backup in case of an error opening on s…","2019-1","2019-1","2019-1",True,"2019-1"
"add git blame api","2019-1","2019-1","2019-1",True,"2019-1"
"Code inset feature","2019-1","2019-2","2019-1",True,"2019-2"
"Python Azure tagging fixes","2019-1","2019-1","2019-1",True,"2019-1"
"add strict null checks to findModel.test.ts","2019-1","2019-1","2019-1",True,"2019-1"
"Improve column selection by setting origin to clicked position","2019-1","2019-2","2019-1",True,"2019-2"
"Make files.exclude & files.watcherExclude overridable.","2019-1","2019-1","2019-1",False,"null"
"Autocomplete/validation `args` for keybindings.json","2019-1","2019-2","2019-1",True,"2019-2"
"let IExtensionDescription extend IExtensionManifest","2019-1","2019-1","2019-1",True,"2019-1"
"Prototype autoFix source code action","2019-1","2019-1","2019-1",True,"2019-1"
"When resolving a merge conflict allow accepting the default message","2019-1","2019-10","2019-1",True,"2019-10"
"Allow kill terminal from the terminal context menu","2019-1","2019-1","2019-1",True,"2019-1"
"Add electron workspace tagging","2019-1","2019-1","2019-1",False,"null"
"fix: git.promptToSaveFilesBeforeCommit should not warn on unstaged files","2019-1","2019-2","2019-1",False,"null"
"Add xterm mouseleave to dismiss widget","2019-1","2019-1","2019-1",True,"2019-1"
"Improve file explorer indentation levels","2019-1","2019-1","2019-1",False,"null"
"Debug with prelaunch task with long running dependsOn doesn't work","2019-1","2019-1","2019-1",False,"null"
"Fix regex warnings from LGTM.com","2019-1","2019-1","2019-1",True,"2019-1"
"Improves flipped cursor on line numbers","2019-1","2019-2","2019-1",True,"2019-2"
"Add setting for tab closing order","2019-1","2019-1","2019-1",True,"2019-1"
"Support deregistering a composite","2019-1","2019-1","2019-1",True,"2019-1"
"Fancy list/tree navigation","2019-1","2019-1","2019-1",True,"2019-1"
"Update listActiveSelectionBackground","2019-1","2019-1","2019-1",True,"2019-1"
"Use Script#createCachedData","2019-1","2019-1","2019-1",True,"2019-1"
" Added strict null checks for findModel.test.ts","2019-1","2019-2","2019-1",True,"2019-2"
"Merge pull request #1 from Microsoft/master","2019-1","2019-1","2019-1",False,"null"
"fix no hints when commit using keyboard shortcut","2019-1","2019-8","2019-1",False,"null"
"User/gabrield/extension callback as task","2019-1","2019-1","2019-1",False,"null"
"Php inside css style tags","2019-1","2019-1","2019-1",False,"null"
