"['title']","['url']","['createdAt']","['closedAt']"
"[BUG] Infinite Loop in BlobContainerClient.listBlobs","https://github.com/Azure/azure-sdk-for-java/issues/20515","2021-4/9","2021-5/28"
"[BUG] BlobContainerClient.listBlobsByHierarchy throws StackOverflowError","https://github.com/Azure/azure-sdk-for-java/issues/20523","2021-4/9","2021-4/22"
"[BUG] ServiceBusSenderAsyncClient logging very verbose at INFO level","https://github.com/Azure/azure-sdk-for-java/issues/20527","2021-4/10","2021-10/5"
"[QUERY]  blobClient.upload(inputStream, -1) not working","https://github.com/Azure/azure-sdk-for-java/issues/20528","2021-4/11","2021-4/22"
"[FEATURE REQ] PK-based findAllById + deleteAllById methods in CosmosRepository","https://github.com/Azure/azure-sdk-for-java/issues/20529","2021-4/11","null"
"InteractiveBrowserCredential usage throws error","https://github.com/Azure/azure-sdk-for-java/issues/20546","2021-4/12","2021-8/2"
"[BUG] BlobStorageClient.Delete() Throws InterruptedException on Existing Blob","https://github.com/Azure/azure-sdk-for-java/issues/20551","2021-4/12","2021-5/5"
"[Event Hub]Intermittent connectivity problems when sending events.","https://github.com/Azure/azure-sdk-for-java/issues/20557","2021-4/12","2021-6/2"
"[FEATURE REQ] `azure.core.credential.AzureSasCredential` Sanitize SAS for URIs","https://github.com/Azure/azure-sdk-for-java/issues/20561","2021-4/12","2021-7/19"
"Add support for tenant discovery in ClientCredentials","https://github.com/Azure/azure-sdk-for-java/issues/20564","2021-4/12","2021-8/2"
"[FEATURE REQ] BlobClient.upload(InputStream, ...) shouldn't require a known length","https://github.com/Azure/azure-sdk-for-java/issues/20567","2021-4/12","2021-6/28"
"[BUG] Get Exception in thread ""main"" java.lang.NoSuchMethodError: 'java.lang.String com.azure.core.util.CoreUtils.getApplicationId(com.azure.core.util.ClientOptions, com.azure.core.http.policy.HttpLogOptions)' when create the client","https://github.com/Azure/azure-sdk-for-java/issues/20569","2021-4/12","2021-4/15"
"Form Recognizer Beta 4","https://github.com/Azure/azure-sdk-for-java/issues/20570","2021-4/12","2021-5/26"
" Support code written customization to minimize handwritten translation layers","https://github.com/Azure/azure-sdk-for-java/issues/20572","2021-4/12","2022-8/26"
" Support code written customization to minimize handwritten translation layers","https://github.com/Azure/azure-sdk-for-java/issues/20574","2021-4/12","2022-8/26"
"Add index utilization details to query metrics","https://github.com/Azure/azure-sdk-for-java/issues/20576","2021-4/12","2022-6/13"
"Move ACR to use BearerTokenChallengeBasedAuthenticationPolicy from Core","https://github.com/Azure/azure-sdk-for-java/issues/20578","2021-4/12","2021-4/21"
"Add more tests for azure-security-keyvault-jca","https://github.com/Azure/azure-sdk-for-java/issues/20589","2021-4/13","2021-6/2"
"Write tutorial about how to use azure-spring-boot-starter-keyvault-certificates","https://github.com/Azure/azure-sdk-for-java/issues/20590","2021-4/13","2021-5/28"
"[FEATURE REQ] Support whole cert chain in azure-security-keyvault-jca","https://github.com/Azure/azure-sdk-for-java/issues/20591","2021-4/13","null"
"For key-vault-jca, load / refresh from key vault service","https://github.com/Azure/azure-sdk-for-java/issues/20592","2021-4/13","2021-5/28"
"For key-vault-jca, investigate what is KeyVaultTrustManager used for.","https://github.com/Azure/azure-sdk-for-java/issues/20593","2021-4/13","2021-4/29"
"Finish all todos in keyvault-jca's first PR.","https://github.com/Azure/azure-sdk-for-java/issues/20597","2021-4/13","2021-4/20"
"Enable BI usage tracking for JCA","https://github.com/Azure/azure-sdk-for-java/issues/20598","2021-4/13","2021-4/29"
"[FEATURE REQ] Cache OBO token for resource server","https://github.com/Azure/azure-sdk-for-java/issues/20599","2021-4/13","2021-4/13"
"[BUG] ServiceBus docs have invalid link to exception handling section","https://github.com/Azure/azure-sdk-for-java/issues/20601","2021-4/13","2021-5/6"
"[BUG] ServiceBus docs don't explain the difference between receiver & processor and why to use one over the other","https://github.com/Azure/azure-sdk-for-java/issues/20602","2021-4/13","2021-5/18"
"[BUG] ServiceBusReceiverClientBuilder allows to specify maxAutoLockRenewDuration, ServiceBusProcessorClientBuilder does not","https://github.com/Azure/azure-sdk-for-java/issues/20603","2021-4/13","2021-4/19"
"[BUG] Update net.minidev:json-smart in com.azure.spring:azure-spring-boot to v2.4.x","https://github.com/Azure/azure-sdk-for-java/issues/20611","2021-4/13","2021-6/30"
"[BUG] Cannot acquire token with UsernamePasswordCredential","https://github.com/Azure/azure-sdk-for-java/issues/20617","2021-4/13","2021-4/19"
"Azure Blob - leaseID mandatory for deleting leased blob with new SDK?","https://github.com/Azure/azure-sdk-for-java/issues/20620","2021-4/13","2021-4/23"
"Azure Blob - failed to delete blob with breakLease - 'There is currently a lease on the blob and no lease ID was specified in the request. RequestId'","https://github.com/Azure/azure-sdk-for-java/issues/20621","2021-4/13","2021-4/16"
"[BUG] Azure-storage-blob Hitting PoolAcquireTimeoutException on getAccountInfo call.","https://github.com/Azure/azure-sdk-for-java/issues/20624","2021-4/13","2021-6/2"
"[FEATURE REQ] Create AzureApplicationCredential","https://github.com/Azure/azure-sdk-for-java/issues/20629","2021-4/13","2021-10/25"
"Update Key Vault Administration README with assignment recommendations","https://github.com/Azure/azure-sdk-for-java/issues/20631","2021-4/13","2021-4/14"
"[QUERY] How to Set a Custom Property on a Service Bus Message","https://github.com/Azure/azure-sdk-for-java/issues/20632","2021-4/13","2021-4/19"
"[QUERY] Workaround for Java Data Lake SDK 5000 max results limit?","https://github.com/Azure/azure-sdk-for-java/issues/20634","2021-4/13","2021-6/23"
"BUG: Fix the transient error with invalid json in ChangeFeedState","https://github.com/Azure/azure-sdk-for-java/issues/20635","2021-4/13","2021-12/17"
"BUG: Ingestion (Cmd10 of Sample 01_Ingestion) sometimes hangs when limiting the input DF to 10 million rows instead of 1 million rows. Due to ThroughputControl or an issue in Bulk?","https://github.com/Azure/azure-sdk-for-java/issues/20636","2021-4/13","2021-4/29"
"BUG: ClientRetryPolicy (throttling retries) not wired up correctly for ChangeFeed pull model","https://github.com/Azure/azure-sdk-for-java/issues/20637","2021-4/13","2021-12/17"
"[BUG] ServiceBus SDK constantly fails on complete() action with invalid lock, even for no-op subscribers","https://github.com/Azure/azure-sdk-for-java/issues/20640","2021-4/14","2021-5/21"
"[BUG] Illegal connection string parameter name: SharedAccessSignatureToken ","https://github.com/Azure/azure-sdk-for-java/issues/20643","2021-4/14","2021-4/19"
"[QUERY] : How to get started with this consumption library ","https://github.com/Azure/azure-sdk-for-java/issues/20652","2021-4/14","2021-5/6"
"[QUERY]: how to check client has been authenticated. ","https://github.com/Azure/azure-sdk-for-java/issues/20655","2021-4/14","2021-8/2"
"BUG: Evaluate whether we should allow keeping schema reference for a container to allow for better Spark-sql integration","https://github.com/Azure/azure-sdk-for-java/issues/20658","2021-4/14","null"
"[BUG]After closing the ServiceBusSenderClient instance the program still keeps running","https://github.com/Azure/azure-sdk-for-java/issues/20660","2021-4/14","2021-10/5"
"Managed Identity Authentication","https://github.com/Azure/azure-sdk-for-java/issues/20661","2021-4/14","2021-4/26"
"[Storage] Does BlobClient.Exists() function correctly for blobs encrypted with CPK?","https://github.com/Azure/azure-sdk-for-java/issues/20663","2021-4/14","2022-8/30"
"Spring Developer Experience Improvements","https://github.com/Azure/azure-sdk-for-java/issues/20681","2021-4/14","null"
"Migrate start.spring.io to use Track 2 libraries","https://github.com/Azure/azure-sdk-for-java/issues/20682","2021-4/14","2021-6/16"
