"['title']","['url']","['createdAt']","['closedAt']"
"Blob storage hangs for files > about 3500 kb","https://github.com/Azure/azure-sdk-for-java/issues/1","2011-12/27","2012-2/16"
"Include CHANGELOG","https://github.com/Azure/azure-sdk-for-java/issues/2","2012-1/31","2012-5/2"
"Readme is inaccurate","https://github.com/Azure/azure-sdk-for-java/issues/4","2012-2/11","2012-5/2"
"Not able to set properties on CloudBlob","https://github.com/Azure/azure-sdk-for-java/issues/8","2012-2/15","2012-2/16"
"md5 checksum not checked on server?","https://github.com/Azure/azure-sdk-for-java/issues/9","2012-2/16","2012-3/2"
"Base64 internal use only","https://github.com/Azure/azure-sdk-for-java/issues/10","2012-2/16","2012-2/20"
"README.md is not actually Markdown","https://github.com/Azure/azure-sdk-for-java/issues/13","2012-2/22","2012-3/19"
"Add note about clear messages for more that 500 entries","https://github.com/Azure/azure-sdk-for-java/issues/22","2012-3/5","2013-1/22"
"Missing computeRangeMD5 configuration for getBlob wrapper","https://github.com/Azure/azure-sdk-for-java/issues/24","2012-3/16","2014-6/24"
"Blob and Queue : ServiceProperties.Logging: backing fields should be ""boolean"" ","https://github.com/Azure/azure-sdk-for-java/issues/26","2012-3/20","2014-6/24"
"Enable the configuration of storage account and key in unit test","https://github.com/Azure/azure-sdk-for-java/issues/35","2012-4/4","2013-1/29"
"Blob unit test failures in the dev-bookmark branch","https://github.com/Azure/azure-sdk-for-java/issues/37","2012-4/5","2012-4/6"
"support top for table query","https://github.com/Azure/azure-sdk-for-java/issues/43","2012-4/9","2014-6/24"
"investigate whether from and other properties of table entity query services are supported. Maybe remove non-supported ones. ","https://github.com/Azure/azure-sdk-for-java/issues/47","2012-4/9","2013-2/21"
"Page blobs > 2GB cannot be created with Blob service layer library","https://github.com/Azure/azure-sdk-for-java/issues/50","2012-4/13","2013-2/21"
"[IaaS] Move APIs from CloudTableClient to CloudTable ","https://github.com/Azure/azure-sdk-for-java/issues/51","2012-4/16","2012-4/17"
"[IaaS] Add sas support in Table.","https://github.com/Azure/azure-sdk-for-java/issues/52","2012-4/16","2012-4/17"
"Support Select in Table service layer","https://github.com/Azure/azure-sdk-for-java/issues/53","2012-4/16","2014-6/24"
"Remove table service-layer QueryEntitiesOptions OrderByFields property","https://github.com/Azure/azure-sdk-for-java/issues/54","2012-4/16","2013-2/21"
"Table: Unify the creation of Batch and single op requests","https://github.com/Azure/azure-sdk-for-java/issues/56","2012-4/24","2013-2/21"
"Add URL Encoding for Keys in Table Batch Operations","https://github.com/Azure/azure-sdk-for-java/issues/58","2012-4/30","2012-5/2"
"SDK does not allow empty string PartitionKey or RowKey values","https://github.com/Azure/azure-sdk-for-java/issues/62","2012-5/1","2014-6/24"
"QueueRestProxy.createMessage throws for null options","https://github.com/Azure/azure-sdk-for-java/issues/68","2012-5/2","2014-6/24"
"International support for ServiceBus in Java SDK","https://github.com/Azure/azure-sdk-for-java/issues/70","2012-5/4","2012-8/7"
"CloudQueue.retrieveMessage ignores QueueRequestOptions and OperationContext Parameters","https://github.com/Azure/azure-sdk-for-java/issues/72","2012-5/14","2014-6/24"
"Unused properties on ContainerACL","https://github.com/Azure/azure-sdk-for-java/issues/73","2012-5/14","2013-1/19"
"BlobContract.create*Blob|copyBlob should return etag of created object","https://github.com/Azure/azure-sdk-for-java/issues/74","2012-5/17","2012-8/7"
"BlobProperties's SequenceNumber property should be nullable","https://github.com/Azure/azure-sdk-for-java/issues/75","2012-5/17","2014-6/24"
"Documentation for SetBlobPropertiesOptions setters is incorrect","https://github.com/Azure/azure-sdk-for-java/issues/76","2012-5/17","2013-1/19"
"getBlobProperties throws when using failing IF_MODIFIED_SINCE access condition","https://github.com/Azure/azure-sdk-for-java/issues/77","2012-5/17","2012-8/7"
"Suggestion: Combine common parts of SetBlobPropertiesOptions and BlobProperties","https://github.com/Azure/azure-sdk-for-java/issues/78","2012-5/17","2013-2/21"
"Silent failure when only specify GetBlobOptions's RangeEnd property","https://github.com/Azure/azure-sdk-for-java/issues/79","2012-5/19","2014-6/24"
"BlobRestProxy.getBlob does not respect GetBlobOptions.setComputeRangeMD5","https://github.com/Azure/azure-sdk-for-java/issues/80","2012-5/20","2012-8/7"
"BlobContract.createPageBlob's length parameter should be long, not int","https://github.com/Azure/azure-sdk-for-java/issues/81","2012-5/20","2012-7/27"
"Suggestion: Allow null container name to indicate root container for blob APIs","https://github.com/Azure/azure-sdk-for-java/issues/82","2012-5/20","2014-6/24"
"Need to properly handle null for blob container names","https://github.com/Azure/azure-sdk-for-java/issues/83","2012-5/20","2012-7/27"
"Get error when try to delete blob snapshot","https://github.com/Azure/azure-sdk-for-java/issues/84","2012-5/21","2012-7/27"
"Source access conditions not honored by BlobRestProxy.copyBlob","https://github.com/Azure/azure-sdk-for-java/issues/85","2012-5/22","2012-8/7"
"Cannot copy blob from implicit root container","https://github.com/Azure/azure-sdk-for-java/issues/86","2012-5/22","2014-6/24"
