"['title']","['url']","['createdAt']","['closedAt']"
"[Question] EventProcessorClient slow spin up","https://github.com/Azure/azure-sdk-for-java/issues/13235","2020-7/16","2020-9/16"
"Fold the management test framework into azure-core-test","https://github.com/Azure/azure-sdk-for-java/issues/13236","2020-7/16","2021-7/12"
"Create a common feature branch for the track 2 management work.","https://github.com/Azure/azure-sdk-for-java/issues/13237","2020-7/16","2020-7/17"
"[QUERY] Accessing key vault error ""Request is missing a Bearer or PoP token""","https://github.com/Azure/azure-sdk-for-java/issues/13238","2020-7/16","2020-8/14"
"Centralize versions for resourcemanager libraries","https://github.com/Azure/azure-sdk-for-java/issues/13242","2020-7/16","2020-7/27"
"Track 2 Management ","https://github.com/Azure/azure-sdk-for-java/issues/13245","2020-7/16","null"
"Periodic spike in latency in direct mode","https://github.com/Azure/azure-sdk-for-java/issues/13246","2020-7/16","2020-7/28"
"azure-security-keyvault docs.ms readme update doesn't commit changes","https://github.com/Azure/azure-sdk-for-java/issues/13248","2020-7/16","2020-7/20"
"Resource Manager library adjustments for azure-client-sdk-parent parentage","https://github.com/Azure/azure-sdk-for-java/issues/13249","2020-7/16","null"
"Possible final fields with default accessors needs to be reviewed and updated","https://github.com/Azure/azure-sdk-for-java/issues/13250","2020-7/16","2021-5/7"
"Resource manager live tests investigation","https://github.com/Azure/azure-sdk-for-java/issues/13252","2020-7/16","null"
"Recording policy regression azure core test ","https://github.com/Azure/azure-sdk-for-java/issues/13253","2020-7/16","2020-7/22"
"[BUG] Resource Leak HashedWheelTimer from Rntbd stack","https://github.com/Azure/azure-sdk-for-java/issues/13254","2020-7/16","2022-7/22"
"Service Bus - Track 2 - Management client model : Rename  QueueDescription","https://github.com/Azure/azure-sdk-for-java/issues/13257","2020-7/16","2020-7/30"
"Service Bus - Track 2 - Management client -MessageCountDetails flattening","https://github.com/Azure/azure-sdk-for-java/issues/13258","2020-7/16","2020-7/30"
"Spring Boot configuration processor not working","https://github.com/Azure/azure-sdk-for-java/issues/13264","2020-7/17","2020-7/28"
"Initialize optional Cosmos options in case user provides null value","https://github.com/Azure/azure-sdk-for-java/issues/13298","2020-7/17","2020-7/24"
"Add checkstyle rule to validate module name ","https://github.com/Azure/azure-sdk-for-java/issues/13301","2020-7/17","null"
"Suppress null values in save API in azure-spring-cosmos","https://github.com/Azure/azure-sdk-for-java/issues/13307","2020-7/17","2020-8/20"
"[FEATURE REQ] Allow Setting Indexes in Include/Exclude Path.","https://github.com/Azure/azure-sdk-for-java/issues/13315","2020-7/19","2020-9/8"
"[BUG] NullPointerException when running metricDefinitions().listByResource() for a missing resource","https://github.com/Azure/azure-sdk-for-java/issues/13316","2020-7/19","2020-7/20"
"[BUG] exception is reported for azure-messaging-servicebus sdk component. ERROR Schedulers: Scheduler worker in group main failed with an uncaught exception","https://github.com/Azure/azure-sdk-for-java/issues/13328","2020-7/20","2020-12/4"
"[BUG] Multiple partition supervisor tasks running simultaneously if leaseAcquireInterval is smaller than leaseRenewInterval","https://github.com/Azure/azure-sdk-for-java/issues/13329","2020-7/20","2020-9/19"
"Add parameter for accepting userString in ServiceBusClientBuilder","https://github.com/Azure/azure-sdk-for-java/issues/13330","2020-7/20","2020-9/17"
"[BUG] Need a way to inject partitionKey for CosmosContainer.queryItems method  ","https://github.com/Azure/azure-sdk-for-java/issues/13331","2020-7/20","2020-7/22"
