"['title']","['url']","['createdAt']","['closedAt']"
"Stoping to receive events from event hub after some time[BUG]","https://github.com/Azure/azure-sdk-for-java/issues/15976","2020-10/6","2021-2/20"
"[BUG] Fetching compute skus by location from server using filter parameter","https://github.com/Azure/azure-sdk-for-java/issues/15987","2020-10/6","2020-10/12"
"[BUG] azure-spring-boot-starter-servicebus-jms fails to connect","https://github.com/Azure/azure-sdk-for-java/issues/15988","2020-10/6","2020-10/7"
"[BUG] Trying to consume the RoleAssignment create API puts the thread in blocking state forever","https://github.com/Azure/azure-sdk-for-java/issues/15990","2020-10/6","2020-10/7"
"[BUG] ADAL VS MSAL - Java API failing","https://github.com/Azure/azure-sdk-for-java/issues/15993","2020-10/6","2021-8/27"
"[BUG] Executing custom queries throw Resource Not Found exception","https://github.com/Azure/azure-sdk-for-java/issues/15999","2020-10/6","2020-10/26"
"[BUG] Instructions for running spring boot sample result in compilation error","https://github.com/Azure/azure-sdk-for-java/issues/16009","2020-10/6","2020-10/14"
"Consider adding support for json.env files to Test Framework","https://github.com/Azure/azure-sdk-for-java/issues/16014","2020-10/6","null"
"BlobNotFound when delete a azure blockedblob","https://github.com/Azure/azure-sdk-for-java/issues/16026","2020-10/7","2020-10/8"
"[BUG] azure-servicebus-jms-spring-boot-starter listener: The messaging entity could not be found","https://github.com/Azure/azure-sdk-for-java/issues/16033","2020-10/7","2020-10/29"
"Investigate getBodyAsInputStream API for HttpResponse","https://github.com/Azure/azure-sdk-for-java/issues/16035","2020-10/7","2021-9/10"
"Single partition queries routing to gateway in direct mode.","https://github.com/Azure/azure-sdk-for-java/issues/16065","2020-10/7","2020-10/16"
"[FEATURE REQ] Apply Device Code Credential Consistency Review Feedback","https://github.com/Azure/azure-sdk-for-java/issues/16068","2020-10/8","2020-11/7"
"Enable Auto Lock renewal on receiver client level","https://github.com/Azure/azure-sdk-for-java/issues/16071","2020-10/8","2020-10/15"
"[FEATURE REQ] Add support ContentResponseOnWrite option per request","https://github.com/Azure/azure-sdk-for-java/issues/16076","2020-10/8","2020-10/26"
"Remove Environment reading from Service Bus","https://github.com/Azure/azure-sdk-for-java/issues/16077","2020-10/8","2020-10/16"
"Request timeout when connecting to Cosmos","https://github.com/Azure/azure-sdk-for-java/issues/16078","2020-10/8","2020-10/26"
"Create Identity e2e tests for running in Azure Arc","https://github.com/Azure/azure-sdk-for-java/issues/16082","2020-10/8","null"
