['closedAt'],['createdAt'],['title'],['url']
2021-10/18,2019-2/21,Add coverage for latest patch versions for .NET Core 3.0,https://github.com/dotnet/installer/issues/621
2019-2/23,2019-2/23,MsBuild.Sdk.Extras fails to compile with Azure 2019 and 3.0.100-preview-010184,https://github.com/dotnet/installer/issues/662
2019-3/1,2019-2/25,-f parameter is ignored and triggers incompatible SDK error,https://github.com/dotnet/installer/issues/688
2019-5/16,2019-2/26,Can't read version from build badges,https://github.com/dotnet/installer/issues/707
2019-6/19,2019-3/1,Re-enable 2.2 implicit rollforward tests,https://github.com/dotnet/installer/issues/780
2020-2/5,2019-3/6,Need way to suppress ResolveFrameworkReferences to build core-setup,https://github.com/dotnet/installer/issues/876
2019-3/14,2019-3/13,"ARM32 3.0.100-preview3 SDK includes x86-64 ""apphost"" binary",https://github.com/dotnet/installer/issues/999
2019-3/20,2019-3/19,dotnet crashes on Linux/ARM32,https://github.com/dotnet/installer/issues/1063
,2019-3/26,Address the 'High Contrast Black' yellow hyperlinks: SDK bundle,https://github.com/dotnet/installer/issues/1130
,2019-4/1,Re-enable end-2-end testing for RPM and DEB,https://github.com/dotnet/installer/issues/1174
2019-5/7,2019-4/3,.NET Core 3.0 WPF Crash when copying from RichTextBox,https://github.com/dotnet/installer/issues/1185
2019-4/9,2019-4/9,This is a test issue,https://github.com/dotnet/installer/issues/1284
2019-4/10,2019-4/9,.NET SDK not found after updating to 2.2.202-1,https://github.com/dotnet/installer/issues/1294
2019-4/25,2019-4/9,Use 3.0.100 preview4 final/stable build as the stage0 SDK for preview5 builds,https://github.com/dotnet/installer/issues/1312
2019-4/12,2019-4/12,issue,https://github.com/dotnet/installer/issues/1432
2019-4/17,2019-4/16,Provide SDK 2.2.203 for macOS,https://github.com/dotnet/installer/issues/1527
2019-4/26,2019-4/19,Cutoff text (indicating reboot needed) in installer,https://github.com/dotnet/installer/issues/1613
2019-4/23,2019-4/23,COMReference not working in 3.0 preview-3/4,https://github.com/dotnet/installer/issues/1690
,2019-4/23,warnaserror not failing the build with exit 1 if only errors present were warnings,https://github.com/dotnet/installer/issues/1708
2019-4/25,2019-4/25,Support for Ubuntu 19.04,https://github.com/dotnet/installer/issues/1751
2019-5/7,2019-4/30,"3.0 Preview 5 SDK ""Learn More"" link points to 2.1 Preview 1 info",https://github.com/dotnet/installer/issues/1815
2019-5/7,2019-5/6,Windows SDK installer is not accessible in High Contrast mode,https://github.com/dotnet/installer/issues/1885
2019-5/7,2019-5/7,"[macOS] 3.0 preview6-011783 SDK ""error NU1102: Unable to find package...""",https://github.com/dotnet/installer/issues/1902
2019-5/20,2019-5/7,"3.0 preview5 doesn't respect NuGet ""fallback"" because of missing NuGetPackageId",https://github.com/dotnet/installer/issues/1904
2019-5/28,2019-5/8,.NET Framework targeting pack NuGet packages have inconsistent casing for System.Configuration,https://github.com/dotnet/installer/issues/1912
2019-5/13,2019-5/10,Publish failed on self-contained TargetRuntime x86 & x64,https://github.com/dotnet/installer/issues/1940
,2019-5/11,Simple console app requires ASP.NET packages,https://github.com/dotnet/installer/issues/1958
2019-5/20,2019-5/15,Arm64 cannot use Asp.net core,https://github.com/dotnet/installer/issues/2000
2019-11/20,2019-5/16,.NET Framework targeting pack NuGet packages are missing net35 target framework,https://github.com/dotnet/installer/issues/2022
2019-5/20,2019-5/17,Re-enable MVC template test,https://github.com/dotnet/installer/issues/2035
2019-5/17,2019-5/17,Unable to find package Microsoft.NETCore.App,https://github.com/dotnet/installer/issues/2045
,2019-5/20,Provide nightlies for Windows ARM64,https://github.com/dotnet/installer/issues/2068
2019-5/22,2019-5/22,WinForms build fails on non-windows platforms,https://github.com/dotnet/installer/issues/2088
2019-7/12,2019-5/28,Repo: aspnet/AspNetCore has adopted Arcade,https://github.com/dotnet/installer/issues/2141
2019-7/1,2019-5/28,Repo: aspnet/AspNetCore manufacturers a NuPkg for each MSI payload - 3.0 SDK,https://github.com/dotnet/installer/issues/2142
2019-12/23,2019-5/28,Repo: aspnet/AspNetCore manufacturers a NuPkg for each MSI payload - 2.1/2.2 Runtimes,https://github.com/dotnet/installer/issues/2143
2019-7/31,2019-5/28,Repo: aspnet/AspNetCore publishes the MSI NuPkgs to VSFeed - 3.0 SDK,https://github.com/dotnet/installer/issues/2144
2019-12/23,2019-5/28,Repo: aspnet/AspNetCore publishes the MSI NuPkgs to VSFeed - 2.1/2.2 Runtimes,https://github.com/dotnet/installer/issues/2145
2019-7/1,2019-5/28,Repo: dotnet/core-setup has adopted Arcade,https://github.com/dotnet/installer/issues/2146
2019-6/25,2019-5/28,Repo: dotnet/core-setup manufacturers a NuPkg for each MSI payload - 3.0 SDK,https://github.com/dotnet/installer/issues/2147
2019-12/23,2019-5/28,Repo: dotnet/core-setup manufacturers a NuPkg for each MSI payload - 2.1/2.2 Runtimes,https://github.com/dotnet/installer/issues/2148
2019-7/29,2019-5/28,Repo: dotnet/core-setup publishes the MSI NuPkgs to VSFeed - 3.0 SDK,https://github.com/dotnet/installer/issues/2149
2019-12/23,2019-5/28,Repo: dotnet/core-setup publishes the MSI NuPkgs to VSFeed - 2.1/2.2 Runtimes,https://github.com/dotnet/installer/issues/2150
2019-6/17,2019-5/28,Repo: dotnet/core-SDK manufacturers a NuPkg for each MSI payload - 3.0 SDK,https://github.com/dotnet/installer/issues/2151
