"createdAt","closedAt","title","url"
"2021-3/25","2021-3/29","MacOS pkg does not contain sdk-manifests","https://github.com/dotnet/installer/issues/10030"
"2021-4/7","2021-4/15","Trouble with dotnet build v5.0.x on Windows","https://github.com/dotnet/installer/issues/10171"
"2021-4/8","2021-4/14","Error on install other version","https://github.com/dotnet/installer/issues/10184"
"2021-4/12","null","Installers should be aware of multi-arch OSes and warn users as appropriate","https://github.com/dotnet/installer/issues/10192"
"2021-4/14","2021-5/12","Remove DOTNET_CLI_RUN_MSBUILD_OUTOFPROC=true from SdkTests.csproj","https://github.com/dotnet/installer/issues/10218"
"2021-4/16","2021-5/4","ArPow stage 2: implementing source-build CI","https://github.com/dotnet/installer/issues/10239"
"2021-4/16","2021-5/12","ArPow followup: incorporate the .patch files added to the repo","https://github.com/dotnet/installer/issues/10240"
"2021-4/22","2021-5/5","SDL area path needs to be updated in release/5.0.xxx branches","https://github.com/dotnet/installer/issues/10297"
"2021-4/23","null","Desktop Runtime binaries","https://github.com/dotnet/installer/issues/10310"
"2021-4/24","null","Unable to find package Microsoft.NETCore.App.Crossgen2.win-x64 with version","https://github.com/dotnet/installer/issues/10329"
"2021-4/26","2021-5/12","The info for should be 'Visual Studio 2019 16.10 or newer' rather than 16.8 on .NET 6 Preview 4 SDK installation wizard","https://github.com/dotnet/installer/issues/10341"
"2021-4/26","2022-2/5","The info should be '.NET 6.0' rather than '.NET 5.0' on .NET 6 Preview 4 SDK installation wizard on CHS OS","https://github.com/dotnet/installer/issues/10344"
"2021-4/30","null","Install 6.0 Preview failed with error ""Fatal error during installation"" when open VS and run project first.","https://github.com/dotnet/installer/issues/10428"
"2021-4/28","2021-11/3","dotnet-hosting-3.1.8-win.exe uses unsigned WIX installer components","https://github.com/dotnet/installer/issues/10548"
"2021-5/7","2021-5/18","Sdks\Microsoft.NET.SDK.WorkloadAutoImportPropsLocator\Sdk not found","https://github.com/dotnet/installer/issues/10551"
"2021-5/13","2021-5/18","The SDK resolver ""Microsoft.DotNet.MSBuildSdkResolver"" failed to run","https://github.com/dotnet/installer/issues/10620"
"2021-5/15","2021-5/19","How to remove ProductVersion Suffix which publish by VS2019?","https://github.com/dotnet/installer/issues/10641"
"2021-5/17","2021-5/25","Install 6.0 Preview4 failed ","https://github.com/dotnet/installer/issues/10646"
"2021-5/18","2021-6/23","Some copyright messages incorrect in Linux packaging","https://github.com/dotnet/installer/issues/10663"
"2021-5/17","null","The dotnet command cannot be executed","https://github.com/dotnet/installer/issues/10725"
"2021-6/1","null","Should .NET SDK 5.0.300 arm64 installer include Windows Desktop runtime?","https://github.com/dotnet/installer/issues/10836"
"2021-6/11","2021-8/19","Can't download all .rpm packages of 6.0 Preview 6 from the link ""dotnet/installer"" on Linux.","https://github.com/dotnet/installer/issues/10882"
"2021-6/14","2021-6/14","Unable to find System.Memory and System.Buffers in dotnet6 NuGet source","https://github.com/dotnet/installer/issues/10893"
"2021-6/17","null","Kubuntu 21.04 dotnet package not found 404","https://github.com/dotnet/installer/issues/10906"
"2021-6/17","2023-2/25","Please make it available via SDKMAN","https://github.com/dotnet/installer/issues/10907"
"2021-6/18","2021-6/23","[Bug] Net 6 preview 5 installer deletes every WorkloadManifest.json file after preview 4.","https://github.com/dotnet/installer/issues/10916"
"2021-6/18","2021-6/23","[6.0.100-preview.5] dotnet new throws ""An item with the same key has already been added"" on macOS","https://github.com/dotnet/installer/issues/10917"
"2021-6/22","null",".NET 6 SDK installer doesn't uninstall cleanly","https://github.com/dotnet/installer/issues/10943"
"2021-6/30","2021-6/30","Broken link in readme","https://github.com/dotnet/installer/issues/11015"
"2021-7/3","null","Please provide patch-agnostic URLs for runtime downloads","https://github.com/dotnet/installer/issues/11040"
"2021-7/11","null","Incomplete .NET SDK 5.0.301 installations","https://github.com/dotnet/installer/issues/11103"
"2021-7/19","2021-9/22","Mac installers are not arch-aware","https://github.com/dotnet/installer/issues/11164"
"2021-7/20","null","I can't get .NET to download","https://github.com/dotnet/installer/issues/11168"
"2021-7/20","null","Use a 'stock' eng/Publishing.props workflow","https://github.com/dotnet/installer/issues/11173"
"2021-7/21","2021-7/28","`dotnet workload install maui` fails with 401 (unauthorized) response","https://github.com/dotnet/installer/issues/11189"
"2021-3/18","null",".NET Targeting Pack for 5.0.0 is lower in 5.0.201 than 5.0.200","https://github.com/dotnet/installer/issues/11329"
"2021-8/3","null","Add link to nightly Linux Snap package?","https://github.com/dotnet/installer/issues/11387"
"2021-8/6","2021-8/7","Main (6.0.x Runtime) zip and checksum hash differ","https://github.com/dotnet/installer/issues/11437"
"2021-8/10","2021-10/9",".NET SDK 5.0.400 installer does not include Windows Desktop on ARM64","https://github.com/dotnet/installer/issues/11481"
"2021-8/12","2021-9/3","Build failed: Validate-DotNet/main installer, .NET 5 SDK 5.0.4xx, validation-installer-.NET 5 SDK 5.0.4xx #installer-101408-.NET5SDK5.0.4xx","https://github.com/dotnet/installer/issues/11496"
"2021-8/12","2021-9/1","Build failed: Validate-DotNet/main real signed, .NET 6, validation-installer-.NET 6, installer #installer-101557-.NET6","https://github.com/dotnet/installer/issues/11497"
"2021-8/16","null","winget install -e --install Microsoft.dotnet -v 5.0.303 - No version found matching: 5.0.303","https://github.com/dotnet/installer/issues/11548"
"2021-8/19","2021-9/1","Build failed: Validate-DotNet/main installer, .NET 7.0.1xx SDK, validation-installer-.NET 7.0.1xx SDK #installer-102513-.NET7.0.1xxSDK","https://github.com/dotnet/installer/issues/11581"
"2021-8/19","2021-9/3","Build failed: Validate-DotNet/main real signed, installer, .NET 6.0.1xx SDK, validation-installer-.NET 6.0.1xx SDK #installer-102496-.NET6.0.1xxSDK","https://github.com/dotnet/installer/issues/11584"
"2021-8/19","2021-9/3","Build failed: Validate-DotNet/main real signed, installer, .NET 6.0.1xx SDK RC 1, validation-installer-.NET 6.0.1xx SDK RC 1 #installer-102457-.NET6.0.1xxSDKRC1","https://github.com/dotnet/installer/issues/11587"
"2021-8/20","null","Switch back to using latest (7.0) templates when available","https://github.com/dotnet/installer/issues/11618"
"2021-8/22","2021-9/1","Build failed: Validate-DotNet/main real signed, installer, .NET 7.0.1xx SDK, validation-installer-.NET 7.0.1xx SDK #installer-103284-.NET7.0.1xxSDK","https://github.com/dotnet/installer/issues/11635"
"2021-8/22","2021-8/22",".NET SDK RC* Produces Exception in Syncfusion Control","https://github.com/dotnet/installer/issues/11637"
"2021-8/24","2021-10/27","Finalizer should remove workload records","https://github.com/dotnet/installer/issues/11667"
"2021-8/25","null","Can't get notifications from GitHub App","https://github.com/dotnet/installer/issues/11679"
"2021-8/26","2021-9/3","Build failed: Validate-DotNet/main .NET 5 SDK 5.0.2xx, validation-installer-.NET 5 SDK 5.0.2xx, installer #installer-103881-.NET5SDK5.0.2xx","https://github.com/dotnet/installer/issues/11689"
"2021-8/26","2022-1/13","7.0: Update SDK to bundle 7.0 templates","https://github.com/dotnet/installer/issues/11690"
"2021-8/26","null","7.0 TFM: Update DetectExpectedDefaultFramework to return net7.0","https://github.com/dotnet/installer/issues/11691"
"2018-7/11","2023-3/17","Installation success screen for Windows x86 SDK installer shows wrong installation path","https://github.com/dotnet/installer/issues/11713"
"2021-9/2","2021-9/8","Build failed: Validate-DotNet/main real signed, installer, .NET 7.0.1xx SDK, validation-installer-.NET 7.0.1xx SDK #installer-105995-.NET7.0.1xxSDK","https://github.com/dotnet/installer/issues/11823"
"2021-9/4","2021-9/8","Build failed: Validate-DotNet/main real signed, installer, .NET 6.0.1xx SDK RC 1, validation-installer-.NET 6.0.1xx SDK RC 1 #installer-106683-.NET6.0.1xxSDKRC1","https://github.com/dotnet/installer/issues/11883"
"2021-9/9","null",".NET 6 installer fails builds of Azure Function projects on macOS","https://github.com/dotnet/installer/issues/11951"
"2021-9/10","2021-9/16","Build failed: Validate-DotNet/main validation-installer-.NET Core SDK 3.1.4xx, installer, .NET Core SDK 3.1.4xx #installer-107829-.NETCoreSDK3.1.4xx","https://github.com/dotnet/installer/issues/11958"
"2021-9/10","2021-9/15","Build failed: Validate-DotNet/main .NET 5 SDK 5.0.3xx, validation-installer-.NET 5 SDK 5.0.3xx, installer #installer-107725-.NET5SDK5.0.3xx","https://github.com/dotnet/installer/issues/11959"
"2021-9/13","null","The .NET 6 x64 installer should not permit 10.13","https://github.com/dotnet/installer/issues/11976"
"2021-9/13","2021-9/13",".NET Coding Pack fails to install the .NET extension pack in VS Code ","https://github.com/dotnet/installer/issues/11977"
"2021-9/16","null","Build failed: Validate-DotNet/main real signed, installer, .NET 7.0.1xx SDK, validation-installer-.NET 7.0.1xx SDK #installer-108968-.NET7.0.1xxSDK","https://github.com/dotnet/installer/issues/11997"
"2021-9/16","2021-9/29","InstallLocation registry keys are not in sync with runtime installation","https://github.com/dotnet/installer/issues/11999"
"2021-9/18","null","Installation","https://github.com/dotnet/installer/issues/12025"
"2021-9/19","2021-9/23","Failed to create CoreCLR, HRESULT: 0x80004005","https://github.com/dotnet/installer/issues/12030"
"2021-9/20","null","Reduce duplication in pkg generation by using arcade logic","https://github.com/dotnet/installer/issues/12036"
"2021-9/22","2021-9/22","[ArPow] Enable F# smoke-tests","https://github.com/dotnet/installer/issues/12075"
"2021-9/22","2021-9/23","Installer should generate and publish a cm.1 file for each .rpm we ship","https://github.com/dotnet/installer/issues/12077"
"2021-9/23","2021-12/8","Build failed: Validate-DotNet/main real signed, installer, .NET 6.0.1xx SDK RC 2, validation-installer-.NET 6.0.1xx SDK RC 2 #installer-110409-.NET6.0.1xxSDKRC2","https://github.com/dotnet/installer/issues/12089"
"2021-9/23","2021-9/27","RC 2 installer fails on macOS","https://github.com/dotnet/installer/issues/12094"
"2021-9/23","null","Installer repo should explore using arcade tasks for msi generation","https://github.com/dotnet/installer/issues/12101"
"2021-9/16","2021-9/23","[6.0] create file to trigger user local workload installation","https://github.com/dotnet/installer/issues/12104"
"2021-9/24","2021-12/8","Build failed: Validate-DotNet/main real signed, installer, .NET 6.0.1xx SDK, validation-installer-.NET 6.0.1xx SDK #installer-110743-.NET6.0.1xxSDK","https://github.com/dotnet/installer/issues/12112"
"2021-9/27","2021-9/28","Side effect of installer build failed","https://github.com/dotnet/installer/issues/12142"
"2021-9/29","null","Archives from GitHub Releases page don't build","https://github.com/dotnet/installer/issues/12185"
"2021-9/29","null","Use less bundle redirection of DOTNETHOME","https://github.com/dotnet/installer/issues/12188"
"2021-10/3","2021-11/8","Incorrect link in reference note for DEB packages in installers table ","https://github.com/dotnet/installer/issues/12228"
"2021-10/4","null","Recent dotnet SDKs fail on basic actions trying to find WorkloadManifest.json","https://github.com/dotnet/installer/issues/12230"
"2021-10/4","2021-11/4","Stray quote in installer","https://github.com/dotnet/installer/issues/12241"
"2021-10/5","2021-10/6","Update Microsoft.Signed.WiX to 1.0.0-v3.14.0.5722","https://github.com/dotnet/installer/issues/12246"
"2021-10/8","2021-10/13","dotnet --info Duplicate output information ","https://github.com/dotnet/installer/issues/12264"
