year_month,count
2013-01-01,2
2013-02-01,2
2013-03-01,7
2013-05-01,2
2013-06-01,6
2013-07-01,4
2013-08-01,9
2013-09-01,15
2013-10-01,9
2013-11-01,11
2013-12-01,15
2014-01-01,10
2014-02-01,11
2014-03-01,13
2014-04-01,279
2014-05-01,39
2014-06-01,37
2014-07-01,22
2014-08-01,20
2014-09-01,28
2014-10-01,28
2014-11-01,33
2014-12-01,60
2015-01-01,59
2015-02-01,77
2015-03-01,100
2015-04-01,57
2015-05-01,55
2015-06-01,64
2015-07-01,105
2015-08-01,71
2015-09-01,76
2015-10-01,80
2015-11-01,125
2015-12-01,151
2016-01-01,160
2016-02-01,128
2016-03-01,183
2016-04-01,134
2016-05-01,153
2016-06-01,112
2016-07-01,115
2016-08-01,154
2016-09-01,152
2016-10-01,195
2016-11-01,162
2016-12-01,156
2017-01-01,221
2017-02-01,167
2017-03-01,174
2017-04-01,145
2017-05-01,196
2017-06-01,150
2017-07-01,148
2017-08-01,162
2017-09-01,156
2017-10-01,140
2017-11-01,191
2017-12-01,182
2018-01-01,232
2018-02-01,190
2018-03-01,231
2018-04-01,226
2018-05-01,271
2018-06-01,226
2018-07-01,254
2018-08-01,305
2018-09-01,317
2018-10-01,178
2018-11-01,263
2018-12-01,247
2019-01-01,269
2019-02-01,228
2019-03-01,281
2019-04-01,318
2019-05-01,304
2019-06-01,244
2019-07-01,242
2019-08-01,224
2019-09-01,201
2019-10-01,220
2019-11-01,225
2019-12-01,226
2020-01-01,173
2020-02-01,187
2020-03-01,212
2020-04-01,260
2020-05-01,220
2020-06-01,221
2020-07-01,257
2020-08-01,213
2020-09-01,187
2020-10-01,198
2020-11-01,184
2020-12-01,247
2021-01-01,214
2021-02-01,197
2021-03-01,266
2021-04-01,394
2021-05-01,230
2021-06-01,203
2021-07-01,201
2021-08-01,175
2021-09-01,268
2021-10-01,248
2021-11-01,231
2021-12-01,243
2022-01-01,237
2022-02-01,242
2022-03-01,311
2022-04-01,259
2022-05-01,283
2022-06-01,254
2022-07-01,255
2022-08-01,253
2022-09-01,256
2022-10-01,264
2022-11-01,583
2022-12-01,244
2023-01-01,241
2023-02-01,345
2023-03-01,308
2023-04-01,302
2023-05-01,287
2023-06-01,271
