year_month,count
2009-03-01,251
2009-04-01,40
2009-05-01,39
2009-06-01,46
2009-07-01,46
2009-08-01,46
2009-09-01,40
2009-10-01,40
2009-11-01,34
2009-12-01,33
2010-01-01,37
2010-02-01,32
2010-03-01,38
2010-04-01,31
2010-05-01,42
2010-06-01,29
2010-07-01,38
2010-08-01,40
2010-09-01,39
2010-10-01,41
2010-11-01,41
2010-12-01,33
2011-01-01,45
2011-02-01,32
2011-03-01,41
2011-04-01,25
2011-05-01,27
2011-06-01,29
2011-07-01,25
2011-08-01,29
2011-09-01,24
2011-10-01,19
2011-11-01,21
2011-12-01,11
2012-01-01,14
2012-02-01,20
2012-03-01,30
2012-04-01,11
2012-05-01,7
2012-06-01,19
2012-07-01,11
2012-08-01,5
2012-09-01,5
2012-10-01,1
2012-11-01,2
2012-12-01,1
2013-02-01,36
2013-03-01,71
2013-04-01,60
2013-05-01,68
2013-06-01,47
2013-07-01,55
2013-08-01,57
2013-09-01,53
2013-10-01,52
2013-11-01,46
2013-12-01,60
2014-01-01,47
2014-02-01,68
2014-03-01,55
2014-04-01,65
2014-05-01,49
2014-06-01,46
2014-07-01,55
2014-08-01,49
2014-09-01,54
2014-10-01,48
2014-11-01,59
2014-12-01,39
2015-01-01,51
2015-02-01,60
2015-03-01,50
2015-04-01,65
2015-05-01,59
2015-06-01,58
2015-07-01,58
2015-08-01,43
2015-09-01,65
2015-10-01,54
2015-11-01,60
2015-12-01,103
2016-01-01,64
2016-02-01,61
2016-03-01,57
2016-04-01,53
2016-05-01,54
2016-06-01,69
2016-07-01,66
2016-08-01,75
2016-09-01,45
2016-10-01,75
2016-11-01,53
2016-12-01,65
2017-01-01,46
2017-02-01,66
2017-03-01,76
2017-04-01,67
2017-05-01,64
2017-06-01,70
2017-07-01,57
2017-08-01,86
2017-09-01,73
2017-10-01,69
2017-11-01,73
2017-12-01,68
2018-01-01,98
2018-02-01,66
2018-03-01,85
2018-04-01,88
2018-05-01,94
2018-06-01,85
2018-07-01,94
2018-08-01,110
2018-09-01,99
2018-10-01,67
2018-11-01,58
2018-12-01,83
2019-01-01,90
2019-02-01,55
2019-03-01,88
2019-04-01,98
2019-05-01,70
2019-06-01,49
2019-07-01,73
2019-08-01,71
2019-09-01,47
2019-10-01,60
2019-11-01,66
2019-12-01,68
2020-01-01,54
2020-02-01,70
2020-03-01,48
2020-04-01,79
2020-05-01,67
2020-06-01,49
2020-07-01,68
2020-08-01,66
2020-09-01,61
2020-10-01,60
2020-11-01,93
2020-12-01,72
2021-01-01,68
2021-02-01,48
2021-03-01,65
2021-04-01,65
2021-05-01,55
2021-06-01,41
2021-07-01,58
2021-08-01,58
2021-09-01,54
2021-10-01,58
2021-11-01,55
2021-12-01,49
2022-01-01,45
2022-02-01,42
2022-03-01,59
2022-04-01,55
2022-05-01,50
2022-06-01,50
2022-07-01,55
2022-08-01,43
2022-09-01,56
2022-10-01,42
2022-11-01,89
2022-12-01,52
2023-01-01,51
2023-02-01,61
2023-03-01,68
2023-04-01,61
2023-05-01,66
2023-06-01,51
