year_month,count
2021-01-01,64
2021-02-01,37
2021-03-01,13
2021-04-01,26
2021-05-01,62
2021-06-01,1767
2021-07-01,228
2021-08-01,229
2021-09-01,90
2021-10-01,83
2021-11-01,117
2021-12-01,84
2022-01-01,81
2022-02-01,73
2022-03-01,103
2022-04-01,87
2022-05-01,119
2022-06-01,141
2022-07-01,139
2022-08-01,147
2022-09-01,158
2022-10-01,102
2022-11-01,135
2022-12-01,200
2023-01-01,228
2023-02-01,153
2023-03-01,176
2023-04-01,138
2023-05-01,140
2023-06-01,136
